response_id,category,price_band,price_lower_bound,price_upper_bound,price_midpoint_proxy,is_simulated
REAL-ARK-SURVEY-20260903-175,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-176,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-176,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-176,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-176,毛绒玩偶,250元以上,250.0,,312.5,False
REAL-ARK-SURVEY-20260903-176,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-176,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-176,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-177,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-177,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-177,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-177,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-177,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-177,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-177,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-178,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-178,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-178,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-178,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-178,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-178,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-178,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-179,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-179,通行证,60元以上,60.0,,75.0,False
REAL-ARK-SURVEY-20260903-179,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-179,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-179,手办模玩,200元内,200.0,200.0,200.0,False
REAL-ARK-SURVEY-20260903-179,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-179,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-180,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-180,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-180,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-180,毛绒玩偶,250元以上,250.0,,312.5,False
REAL-ARK-SURVEY-20260903-180,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-180,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-180,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-181,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-181,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-181,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-181,毛绒玩偶,250元以上,250.0,,312.5,False
REAL-ARK-SURVEY-20260903-181,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-181,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-181,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-182,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-182,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-182,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-182,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-182,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-182,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-182,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-183,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-183,通行证,60元以上,60.0,,75.0,False
REAL-ARK-SURVEY-20260903-183,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-183,毛绒玩偶,151～250元,151.0,250.0,200.5,False
REAL-ARK-SURVEY-20260903-183,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-183,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-183,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-184,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-184,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-184,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-184,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-184,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-184,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-184,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-185,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-185,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-185,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-185,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-185,手办模玩,1000元以上,1000.0,,1250.0,False
REAL-ARK-SURVEY-20260903-185,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-185,日用生活,200元以上,200.0,,250.0,False
REAL-ARK-SURVEY-20260903-186,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-186,通行证,60元以上,60.0,,75.0,False
REAL-ARK-SURVEY-20260903-186,亚克力制品,51～80元,51.0,80.0,65.5,False
REAL-ARK-SURVEY-20260903-186,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-186,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-186,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-186,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-187,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-187,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-187,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-187,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-187,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-187,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-187,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-188,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-188,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-188,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-188,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-188,手办模玩,1000元以上,1000.0,,1250.0,False
REAL-ARK-SURVEY-20260903-188,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-188,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-189,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-189,通行证,60元以上,60.0,,75.0,False
REAL-ARK-SURVEY-20260903-189,亚克力制品,51～80元,51.0,80.0,65.5,False
REAL-ARK-SURVEY-20260903-189,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-189,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-189,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-189,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-190,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-190,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-190,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-190,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-190,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-190,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-190,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-191,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-191,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-191,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-191,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-191,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-191,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-191,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-192,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-192,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-192,亚克力制品,51～80元,51.0,80.0,65.5,False
REAL-ARK-SURVEY-20260903-192,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-192,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-192,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-192,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-193,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-193,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-193,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-193,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-193,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-193,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-193,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-194,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-194,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-194,亚克力制品,51～80元,51.0,80.0,65.5,False
REAL-ARK-SURVEY-20260903-194,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-194,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-194,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-194,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-195,吧唧（徽章）,36元以上,36.0,,45.0,False
REAL-ARK-SURVEY-20260903-195,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-195,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-195,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-195,手办模玩,200元内,200.0,200.0,200.0,False
REAL-ARK-SURVEY-20260903-195,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-195,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-196,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-196,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-196,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-196,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-196,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-196,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-196,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-197,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-197,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-197,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-197,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-197,手办模玩,1000元以上,1000.0,,1250.0,False
REAL-ARK-SURVEY-20260903-197,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-197,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-198,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-198,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-198,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-198,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-198,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-198,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-198,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-199,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-199,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-199,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-199,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-199,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-199,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-199,日用生活,200元以上,200.0,,250.0,False
REAL-ARK-SURVEY-20260903-200,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-200,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-200,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-200,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-200,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-200,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-200,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-201,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-201,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-201,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-201,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-201,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-201,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-201,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-202,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-202,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-202,亚克力制品,51～80元,51.0,80.0,65.5,False
REAL-ARK-SURVEY-20260903-202,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-202,手办模玩,1000元以上,1000.0,,1250.0,False
REAL-ARK-SURVEY-20260903-202,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-202,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-203,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-203,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-203,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-203,毛绒玩偶,151～250元,151.0,250.0,200.5,False
REAL-ARK-SURVEY-20260903-203,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-203,装饰摆件,200元以上,200.0,,250.0,False
REAL-ARK-SURVEY-20260903-203,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-204,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-204,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-204,亚克力制品,80元以上,80.0,,100.0,False
REAL-ARK-SURVEY-20260903-204,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-204,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-204,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-204,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-205,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-205,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-205,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-205,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-205,手办模玩,200元内,200.0,200.0,200.0,False
REAL-ARK-SURVEY-20260903-205,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-205,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-206,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-206,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-206,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-206,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-206,手办模玩,200元内,200.0,200.0,200.0,False
REAL-ARK-SURVEY-20260903-206,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-206,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-207,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-207,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-207,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-207,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-207,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-207,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-207,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-208,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-208,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-208,亚克力制品,51～80元,51.0,80.0,65.5,False
REAL-ARK-SURVEY-20260903-208,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-208,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-208,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-208,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-209,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-209,通行证,60元以上,60.0,,75.0,False
REAL-ARK-SURVEY-20260903-209,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-209,毛绒玩偶,151～250元,151.0,250.0,200.5,False
REAL-ARK-SURVEY-20260903-209,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-209,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-209,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-210,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-210,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-210,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-210,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-210,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-210,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-210,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-211,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-211,通行证,60元以上,60.0,,75.0,False
REAL-ARK-SURVEY-20260903-211,亚克力制品,51～80元,51.0,80.0,65.5,False
REAL-ARK-SURVEY-20260903-211,毛绒玩偶,151～250元,151.0,250.0,200.5,False
REAL-ARK-SURVEY-20260903-211,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-211,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-211,日用生活,200元以上,200.0,,250.0,False
REAL-ARK-SURVEY-20260903-212,吧唧（徽章）,36元以上,36.0,,45.0,False
REAL-ARK-SURVEY-20260903-212,通行证,60元以上,60.0,,75.0,False
REAL-ARK-SURVEY-20260903-212,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-212,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-212,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-212,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-212,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-213,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-213,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-213,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-213,毛绒玩偶,151～250元,151.0,250.0,200.5,False
REAL-ARK-SURVEY-20260903-213,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-213,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-213,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-214,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-214,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-214,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-214,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-214,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-214,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-214,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-215,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-215,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-215,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-215,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-215,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-215,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-215,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-216,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-216,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-216,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-216,毛绒玩偶,250元以上,250.0,,312.5,False
REAL-ARK-SURVEY-20260903-216,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-216,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-216,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-217,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-217,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-217,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-217,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-217,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-217,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-217,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-218,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-218,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-218,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-218,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-218,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-218,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-218,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-219,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-219,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-219,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-219,毛绒玩偶,151～250元,151.0,250.0,200.5,False
