response_id,respondent_id,submitted_at,consent,consent_source,response_source,validation_profile,completion_seconds,questionnaire_version,randomization_group,age_band,activity_days_30d,player_tenure_months,player_status,monthly_merch_budget,has_purchased_merch,purchase_history,annual_merch_spend,purchase_frequency_12m,preferred_operator_1,preferred_operator_2,preferred_operator_3,operator,category,purchase_intent,acceptable_price,channel,limited_preference,purchase_motivation,purchase_barrier,promotion_preference,preorder_tolerance_days,price_good_value,concept_appeal,concept_strength,concept_concern,concept_variant,attribute_priority,product_improvement,open_feedback,is_simulated,is_real_survey_response,data_type,source_batch_id,source_note
REAL-ARK-SURVEY-20260903-031,REAL-ARK-SURVEY-20260903-031,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,tie,18～22岁,6,0.0,没玩过《明日方舟》,50.0,False,没买过方舟正版周边，但买过其他ACG正版周边,100.0,2,温蒂,维什戴尔,凯尔希,温蒂,毛绒玩偶,1,400.0,官方商城,3,是限定、联名或活动纪念款｜有收藏或凑套装的价值｜平时真的能用到,不确定买回来怎么摆或怎么用｜价格比预期高｜担心不是正版,角色套装更优惠,75.0,115.5,2,暂时没有特别吸引我的地方,售后规则｜实物图和细节｜是否为正版授权,两款都可以,角色和画面设计=2｜材质与做工=1｜正版授权=5｜实用性=3｜价格=4｜限定或收藏价值=6,-,想要更多能日常使用的周边，比如包、杯子、文具和服饰。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-032,REAL-ARK-SURVEY-20260903-032,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,18～22岁,6,24.0,玩过《明日方舟》,50.0,False,还没有买过正版周边,0.0,0,拉普兰德,夕,斯卡蒂,拉普兰德,通行证,4,50.0,品牌直播间,3,画面或造型设计很好看｜价格合适,材质、尺寸或实物效果说不清楚｜不确定买回来怎么摆或怎么用｜售后或退换不方便,角色套装更优惠,,20.0,4,画面或造型｜实用性｜角色选择,实物图和细节｜售后规则｜材质和工艺,更喜欢A款,角色和画面设计=1｜材质与做工=3｜正版授权=2｜实用性=6｜价格=4｜限定或收藏价值=5,希望减少容易刮花的材质,希望多做毛绒和桌面摆件，少一点重复款吧唧。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-033,REAL-ARK-SURVEY-20260903-033,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,27～30岁,0,0.0,没玩过《明日方舟》,750.0,False,没买过方舟正版周边，但买过其他ACG正版周边,3500.0,8,德克萨斯,维什戴尔,史尔特尔,德克萨斯,亚克力制品,3,100.0,线下展会或快闪店,4,很喜欢这个角色｜价格合适｜想支持作品或官方,运费太高｜担心不是正版｜材质、尺寸或实物效果说不清楚,积分或会员权益,45.0,40.5,5,收藏价值｜实用性｜尺寸,是否容易缺货或限量｜最终价格｜实物图和细节,更喜欢A款,角色和画面设计=4｜材质与做工=1｜正版授权=3｜实用性=5｜价格=2｜限定或收藏价值=6,希望提升日常实用性,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-034,REAL-ARK-SURVEY-20260903-034,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,18～22岁,2,84.0,玩过《明日方舟》,50.0,True,买过《明日方舟》官方或正版授权周边,100.0,2,凯尔希,维什戴尔,史尔特尔,凯尔希,毛绒玩偶,3,200.0,淘宝/天猫,4,平时真的能用到｜有收藏或凑套装的价值｜是限定、联名或活动纪念款,不确定买回来怎么摆或怎么用｜材质、尺寸或实物效果说不清楚｜已经有很多同类周边,包邮,0.0,115.5,4,画面或造型｜配件或玩法｜配色,实物图和细节｜发货时间｜具体尺寸,更喜欢B款,角色和画面设计=4｜材质与做工=3｜正版授权=1｜实用性=5｜价格=2｜限定或收藏价值=6,-,想要更多能日常使用的周边，比如包、杯子、文具和服饰。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-035,REAL-ARK-SURVEY-20260903-035,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,18～22岁,0,84.0,玩过《明日方舟》,750.0,True,买过《明日方舟》官方或正版授权周边,2000.0,4,维什戴尔,拉普兰德,阿米娅,维什戴尔,毛绒玩偶,4,250.0,官方商城,4,是限定、联名或活动纪念款｜很喜欢这个角色,已经有很多同类周边｜不确定买回来怎么摆或怎么用｜预售时间太长,预售特典,75.0,115.5,4,材质与工艺｜配色｜画面或造型,实物图和细节｜具体尺寸｜是否为正版授权,更喜欢A款,角色和画面设计=1｜材质与做工=2｜正版授权=4｜实用性=6｜价格=5｜限定或收藏价值=3,希望包装更适合收藏,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-036,REAL-ARK-SURVEY-20260903-036,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,tie,23～26岁,2,0.0,没玩过《明日方舟》,200.0,False,没买过方舟正版周边，但买过其他ACG正版周边,750.0,8,浊心斯卡蒂,幽灵鲨,塞雷娅,浊心斯卡蒂,手办模玩,2,2000.0,官方商城,5,很喜欢这个角色｜朋友推荐或社区评价很好｜想支持作品或官方,价格比预期高｜预售时间太长｜材质、尺寸或实物效果说不清楚,直接降价,0.0,350.5,3,收藏价值｜角色选择｜画面或造型,是否为正版授权｜实物图和细节｜售后规则,两款都可以,角色和画面设计=6｜材质与做工=1｜正版授权=4｜实用性=2｜价格=5｜限定或收藏价值=3,希望材质和做工更扎实,想要更多能日常使用的周边，比如包、杯子、文具和服饰。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-037,REAL-ARK-SURVEY-20260903-037,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,18～22岁,6,2.0,玩过《明日方舟》,,False,还没有买过正版周边,0.0,0,德克萨斯,能天使,浊心斯卡蒂,德克萨斯,吧唧（徽章）,5,40.0,官方商城,4,价格合适｜画面或造型设计很好看｜想支持作品或官方,运费太高｜设计不太喜欢,直接降价,75.0,15.0,4,配色｜配件或玩法,是否为正版授权｜实物图和细节｜最终价格,更喜欢A款,角色和画面设计=1｜材质与做工=5｜正版授权=2｜实用性=6｜价格=3｜限定或收藏价值=4,希望增加可替换配件或玩法,希望商品详情页提供更多实拍、尺寸对比和材质说明。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-038,REAL-ARK-SURVEY-20260903-038,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,18～22岁,16,84.0,玩过《明日方舟》,750.0,False,没买过方舟正版周边，但买过其他ACG正版周边,750.0,2,煌,诗怀雅,史尔特尔,煌,毛绒玩偶,4,150.0,品牌直播间,4,价格合适｜很喜欢这个角色｜材质和做工让人放心,材质、尺寸或实物效果说不清楚｜设计不太喜欢｜不确定买回来怎么摆或怎么用,积分或会员权益,45.0,312.5,5,配件或玩法｜材质与工艺｜收藏价值,发货时间｜最终价格｜具体尺寸,更喜欢B款,角色和画面设计=2｜材质与做工=3｜正版授权=4｜实用性=5｜价格=1｜限定或收藏价值=6,希望缩短预售和发货周期,希望多做毛绒和桌面摆件，少一点重复款吧唧。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-039,REAL-ARK-SURVEY-20260903-039,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,18～22岁,2,,玩过《明日方舟》,400.0,False,没买过方舟正版周边，但买过其他ACG正版周边,350.0,2,维什戴尔,凯尔希,温蒂,维什戴尔,吧唧（徽章）,5,40.0,B站会员购,1,朋友推荐或社区评价很好｜价格合适,担心不是正版｜运费太高｜预售时间太长,直接降价,75.0,20.5,5,画面或造型｜收藏价值,具体尺寸｜是否为正版授权｜发货时间,更喜欢B款,角色和画面设计=4｜材质与做工=2｜正版授权=1｜实用性=5｜价格=3｜限定或收藏价值=6,希望增加可替换配件或玩法,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-040,REAL-ARK-SURVEY-20260903-040,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,tie,18～22岁,28,48.0,玩过《明日方舟》,50.0,True,买过《明日方舟》官方或正版授权周边,750.0,12,阿米娅,泥岩,斯卡蒂,阿米娅,手办模玩,2,1500.0,B站会员购,3,画面或造型设计很好看｜价格合适,发货进度不透明｜预售时间太长｜价格比预期高,直接降价,45.0,750.5,3,画面或造型｜配色｜角色选择,实物图和细节｜售后规则｜最终价格,两款都可以,角色和画面设计=2｜材质与做工=1｜正版授权=4｜实用性=6｜价格=3｜限定或收藏价值=5,-,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-041,REAL-ARK-SURVEY-20260903-041,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,tie,27～30岁,16,24.0,玩过《明日方舟》,50.0,False,还没有买过正版周边,0.0,0,史尔特尔,夕,令,史尔特尔,装饰摆件,3,300.0,官方商城,3,画面或造型设计很好看｜平时真的能用到,材质、尺寸或实物效果说不清楚｜运费太高｜价格比预期高,预售特典,75.0,75.5,4,画面或造型｜收藏价值｜角色选择,材质和工艺,两款都不太喜欢,角色和画面设计=1｜材质与做工=2｜正版授权=5｜实用性=6｜价格=3｜限定或收藏价值=4,希望提升日常实用性,没有特别建议，主要还是看角色和成品质量。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-042,REAL-ARK-SURVEY-20260903-042,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,18～22岁,2,0.0,没玩过《明日方舟》,,False,还没有买过正版周边,0.0,0,德克萨斯,缪尔赛思,凯尔希,德克萨斯,亚克力制品,1,80.0,淘宝/天猫,1,价格合适｜画面或造型设计很好看｜很喜欢这个角色,不确定买回来怎么摆或怎么用｜售后或退换不方便｜设计不太喜欢,不太在意促销，更看重商品本身,75.0,65.5,1,暂时没有特别吸引我的地方,发货时间｜实物图和细节｜最终价格,更喜欢A款,角色和画面设计=1｜材质与做工=3｜正版授权=4｜实用性=6｜价格=2｜限定或收藏价值=5,希望包装更适合收藏,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-043,REAL-ARK-SURVEY-20260903-043,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,18～22岁,28,84.0,玩过《明日方舟》,200.0,False,没买过方舟正版周边，但买过其他ACG正版周边,2000.0,2,拉普兰德,浊心斯卡蒂,斯卡蒂,拉普兰德,装饰摆件,3,300.0,淘宝/天猫,4,材质和做工让人放心｜有收藏或凑套装的价值,设计不太喜欢｜运费太高｜材质、尺寸或实物效果说不清楚,满额赠品,45.0,150.5,4,实用性｜画面或造型,实物图和细节｜最终价格,更喜欢B款,角色和画面设计=4｜材质与做工=1｜正版授权=3｜实用性=5｜价格=2｜限定或收藏价值=6,希望提升日常实用性,如果有长期补货机制会更愿意购买，不喜欢抢限量。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-044,REAL-ARK-SURVEY-20260903-044,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,tie,23～26岁,2,84.0,玩过《明日方舟》,200.0,True,买过《明日方舟》官方或正版授权周边,3500.0,12,霍尔海雅,夕,凯尔希,霍尔海雅,通行证,4,80.0,线下展会或快闪店,4,材质和做工让人放心｜价格合适｜平时真的能用到,已经有很多同类周边｜材质、尺寸或实物效果说不清楚,满额赠品,135.0,30.5,5,材质与工艺｜画面或造型｜角色选择,最终价格｜发货时间｜是否为正版授权,两款都可以,角色和画面设计=1｜材质与做工=2｜正版授权=6｜实用性=5｜价格=4｜限定或收藏价值=3,-,希望商品详情页提供更多实拍、尺寸对比和材质说明。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-045,REAL-ARK-SURVEY-20260903-045,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,A,23～26岁,0,48.0,玩过《明日方舟》,200.0,False,还没有买过正版周边,0.0,0,能天使,幽灵鲨,锏,能天使,吧唧（徽章）,4,40.0,B站会员购,4,朋友推荐或社区评价很好｜有收藏或凑套装的价值｜价格合适,设计不太喜欢｜材质、尺寸或实物效果说不清楚｜担心不是正版,角色套装更优惠,135.0,20.5,4,尺寸｜材质与工艺｜实用性,具体尺寸｜是否为正版授权｜最终价格,更喜欢A款,角色和画面设计=1｜材质与做工=4｜正版授权=3｜实用性=6｜价格=2｜限定或收藏价值=5,希望缩短预售和发货周期,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-046,REAL-ARK-SURVEY-20260903-046,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,tie,18～22岁,0,,玩过《明日方舟》,200.0,False,没买过方舟正版周边，但买过其他ACG正版周边,350.0,2,逻各斯,拉普兰德,银灰,逻各斯,日用生活,4,300.0,二手平台,5,价格合适｜朋友推荐或社区评价很好｜有收藏或凑套装的价值,不确定买回来怎么摆或怎么用｜设计不太喜欢｜担心不是正版,包邮,30.0,50.0,4,实用性｜配件或玩法｜尺寸,最终价格｜实物图和细节,两款都不太喜欢,角色和画面设计=1｜材质与做工=2｜正版授权=5｜实用性=6｜价格=3｜限定或收藏价值=4,-,希望包装在保护商品的同时不要过度增加体积和运费。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-047,REAL-ARK-SURVEY-20260903-047,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,B,23～26岁,6,48.0,玩过《明日方舟》,,False,没买过方舟正版周边，但买过其他ACG正版周边,350.0,2,夕,拉普兰德,缪尔赛思,夕,吧唧（徽章）,5,50.0,官方商城,5,很喜欢这个角色,价格比预期高｜发货进度不透明｜设计不太喜欢,直接降价,75.0,20.5,5,角色选择｜收藏价值｜材质与工艺,材质和工艺｜是否容易缺货或限量｜具体尺寸,更喜欢B款,角色和画面设计=1｜材质与做工=5｜正版授权=2｜实用性=4｜价格=3｜限定或收藏价值=6,希望价格再友好一点,-,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
REAL-ARK-SURVEY-20260903-048,REAL-ARK-SURVEY-20260903-048,,True,batch_owner_attestation,anonymous_questionnaire_batch,anonymous_batch_without_timing,,v2.2-paper-batch,tie,18～22岁,0,48.0,玩过《明日方舟》,400.0,True,买过《明日方舟》官方或正版授权周边,2000.0,4,逻各斯,黍,年,逻各斯,手办模玩,1,1000.0,淘宝/天猫,1,价格合适｜想支持作品或官方｜画面或造型设计很好看,不确定买回来怎么摆或怎么用｜担心不是正版,预售特典,75.0,1250.0,4,配件或玩法｜尺寸,实物图和细节｜材质和工艺,两款都可以,角色和画面设计=1｜材质与做工=3｜正版授权=2｜实用性=4｜价格=5｜限定或收藏价值=6,希望包装更适合收藏,希望多出一些冷门角色的周边，不要总集中在少数热门角色。,False,True,real_anonymous_survey_user_attested,ARK-SURVEY-20260903,Batch owner confirmed real responses; source TXT header was mislabeled.
