order_line_id,order_id,order_date,sku_id,quantity,unit_price,discount_rate,discount_amount,net_revenue,unit_cost,line_cost,payment_status,fulfillment_status,is_simulated,simulation_seed
ORD-0000142-1,ORD-0000142,2026-06-16,怒潮凛冬-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0000143-1,ORD-0000143,2026-08-02,斩业星熊-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0000144-1,ORD-0000144,2026-07-14,维娜·维多利亚-通行证,2,39.0,0.1,7.8,70.2,12.48,24.96,paid,delivered,True,20260903
ORD-0000145-1,ORD-0000145,2026-07-02,佩佩-吧唧（徽章）,1,18.0,0.05,0.9,17.1,5.4,5.4,paid,delivered,True,20260903
ORD-0000146-1,ORD-0000146,2026-07-14,新约能天使-通行证,1,39.0,0.05,1.95,37.05,12.48,12.48,paid,delivered,True,20260903
ORD-0000146-2,ORD-0000146,2026-07-14,凯尔希·思衡托-吧唧（徽章）,1,18.0,0.05,0.9,17.1,5.4,5.4,paid,delivered,True,20260903
ORD-0000147-1,ORD-0000147,2026-08-08,维娜·维多利亚-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0000148-1,ORD-0000148,2026-08-15,凛御银灰-装饰摆件,2,89.0,0.05,8.9,169.1,37.38,74.76,paid,delivered,True,20260903
ORD-0000149-1,ORD-0000149,2026-06-17,荒芜拉普兰德-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0000150-1,ORD-0000150,2026-06-12,死芒-日用生活,1,99.0,0.1,9.9,89.1,45.54,45.54,paid,delivered,True,20260903
ORD-0000151-1,ORD-0000151,2026-06-27,贝洛内-手办模玩,1,699.0,0.1,69.9,629.1,433.38,433.38,paid,delivered,True,20260903
ORD-0000152-1,ORD-0000152,2026-08-02,焰狐龙梓兰-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0000153-1,ORD-0000153,2026-07-27,重岳-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0000153-2,ORD-0000153,2026-07-27,缪尔赛思-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0000153-3,ORD-0000153,2026-07-27,望-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0000154-1,ORD-0000154,2026-07-05,予愿安洁莉娜-亚克力制品,2,48.0,0.0,0.0,96.0,16.8,33.6,paid,delivered,True,20260903
ORD-0000155-1,ORD-0000155,2026-08-03,赤刃明霄陈-通行证,2,39.0,0.0,0.0,78.0,12.48,24.96,paid,delivered,True,20260903
ORD-0000155-2,ORD-0000155,2026-08-03,佩佩-日用生活,1,99.0,0.1,9.9,89.1,45.54,45.54,paid,delivered,True,20260903
ORD-0000156-1,ORD-0000156,2026-08-19,望-日用生活,1,99.0,0.1,9.9,89.1,45.54,45.54,paid,delivered,True,20260903
ORD-0000156-2,ORD-0000156,2026-08-19,塑心-吧唧（徽章）,2,18.0,0.0,0.0,36.0,5.4,10.8,paid,delivered,True,20260903
ORD-0000157-1,ORD-0000157,2026-07-25,Mon3tr-日用生活,1,99.0,0.15,14.85,84.15,45.54,45.54,paid,delivered,True,20260903
ORD-0000158-1,ORD-0000158,2026-08-23,归溟幽灵鲨-亚克力制品,1,48.0,0.15,7.2,40.8,16.8,16.8,paid,delivered,True,20260903
ORD-0000159-1,ORD-0000159,2026-07-28,谬因-通行证,2,39.0,0.0,0.0,78.0,12.48,24.96,paid,delivered,True,20260903
ORD-0000160-1,ORD-0000160,2026-08-12,新约能天使-装饰摆件,1,89.0,0.15,13.35,75.65,37.38,37.38,paid,delivered,True,20260903
ORD-0000160-2,ORD-0000160,2026-08-12,焰狐龙梓兰-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0000161-1,ORD-0000161,2026-08-15,贝洛内-通行证,1,39.0,0.1,3.9,35.1,12.48,12.48,paid,delivered,True,20260903
ORD-0000162-1,ORD-0000162,2026-07-27,缄默德克萨斯-日用生活,3,99.0,0.0,0.0,297.0,45.54,136.62,paid,delivered,True,20260903
ORD-0000163-1,ORD-0000163,2026-08-28,缇缇-手办模玩,2,699.0,0.1,139.8,1258.2,433.38,866.76,paid,delivered,True,20260903
ORD-0000164-1,ORD-0000164,2026-07-30,怒潮凛冬-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0000165-1,ORD-0000165,2026-08-01,予愿安洁莉娜-亚克力制品,1,48.0,0.05,2.4,45.6,16.8,16.8,paid,delivered,True,20260903
ORD-0000166-1,ORD-0000166,2026-06-13,司霆惊蛰-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0000167-1,ORD-0000167,2026-06-24,缪尔赛思-手办模玩,2,699.0,0.0,0.0,1398.0,433.38,866.76,paid,delivered,True,20260903
ORD-0000167-2,ORD-0000167,2026-06-24,纯烬艾雅法拉-通行证,1,39.0,0.1,3.9,35.1,12.48,12.48,paid,delivered,True,20260903
ORD-0000168-1,ORD-0000168,2026-08-23,结城理-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0000169-1,ORD-0000169,2026-07-02,斩业星熊-装饰摆件,1,89.0,0.05,4.45,84.55,37.38,37.38,paid,delivered,True,20260903
ORD-0000170-1,ORD-0000170,2026-08-09,维娜·维多利亚-装饰摆件,2,89.0,0.1,17.8,160.2,37.38,74.76,paid,delivered,True,20260903
ORD-0000170-2,ORD-0000170,2026-08-09,死芒-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0000171-1,ORD-0000171,2026-06-23,归溟幽灵鲨-装饰摆件,2,89.0,0.0,0.0,178.0,37.38,74.76,paid,delivered,True,20260903
ORD-0000172-1,ORD-0000172,2026-07-05,怒潮凛冬-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0000173-1,ORD-0000173,2026-07-20,塑心-吧唧（徽章）,1,18.0,0.05,0.9,17.1,5.4,5.4,paid,delivered,True,20260903
ORD-0000174-1,ORD-0000174,2026-07-28,赤刃明霄陈-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0000175-1,ORD-0000175,2026-06-15,新约能天使-亚克力制品,1,48.0,0.15,7.2,40.8,16.8,16.8,paid,delivered,True,20260903
ORD-0000175-2,ORD-0000175,2026-06-15,缇缇-亚克力制品,1,48.0,0.1,4.8,43.2,16.8,16.8,paid,delivered,True,20260903
ORD-0000176-1,ORD-0000176,2026-06-12,缄默德克萨斯-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0000177-1,ORD-0000177,2026-08-23,斩业星熊-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0000178-1,ORD-0000178,2026-06-06,新约能天使-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,delivered,True,20260903
ORD-0000179-1,ORD-0000179,2026-07-12,司霆惊蛰-手办模玩,1,699.0,0.05,34.95,664.05,433.38,433.38,paid,delivered,True,20260903
ORD-0000179-2,ORD-0000179,2026-07-12,真言-亚克力制品,1,48.0,0.05,2.4,45.6,16.8,16.8,paid,delivered,True,20260903
ORD-0000180-1,ORD-0000180,2026-08-01,结城理-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0000181-1,ORD-0000181,2026-07-31,死芒-毛绒玩偶,1,128.0,0.1,12.8,115.2,61.44,61.44,paid,delivered,True,20260903
ORD-0000182-1,ORD-0000182,2026-06-15,谬因-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0000183-1,ORD-0000183,2026-07-08,归溟幽灵鲨-手办模玩,2,699.0,0.0,0.0,1398.0,433.38,866.76,paid,delivered,True,20260903
ORD-0000183-2,ORD-0000183,2026-07-08,谬因-日用生活,2,99.0,0.05,9.9,188.1,45.54,91.08,paid,delivered,True,20260903
ORD-0000184-1,ORD-0000184,2026-08-18,荒芜拉普兰德-毛绒玩偶,1,128.0,0.05,6.4,121.6,61.44,61.44,paid,delivered,True,20260903
ORD-0000185-1,ORD-0000185,2026-06-29,赤刃明霄陈-装饰摆件,1,89.0,0.05,4.45,84.55,37.38,37.38,paid,delivered,True,20260903
ORD-0000186-1,ORD-0000186,2026-07-28,贝洛内-毛绒玩偶,1,128.0,0.05,6.4,121.6,61.44,61.44,paid,delivered,True,20260903
ORD-0000187-1,ORD-0000187,2026-07-04,死芒-装饰摆件,1,89.0,0.05,4.45,84.55,37.38,37.38,paid,delivered,True,20260903
ORD-0000188-1,ORD-0000188,2026-06-13,酒神-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,shipped,True,20260903
ORD-0000189-1,ORD-0000189,2026-06-11,焰狐龙梓兰-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0000189-2,ORD-0000189,2026-06-11,余-亚克力制品,1,48.0,0.1,4.8,43.2,16.8,16.8,paid,delivered,True,20260903
ORD-0000190-1,ORD-0000190,2026-08-28,结城理-吧唧（徽章）,1,18.0,0.1,1.8,16.2,5.4,5.4,paid,delivered,True,20260903
ORD-0000191-1,ORD-0000191,2026-07-20,凯尔希·思衡托-毛绒玩偶,1,128.0,0.1,12.8,115.2,61.44,61.44,paid,delivered,True,20260903
ORD-0000192-1,ORD-0000192,2026-08-15,焰狐龙梓兰-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,shipped,True,20260903
ORD-0000193-1,ORD-0000193,2026-06-14,谬因-日用生活,1,99.0,0.1,9.9,89.1,45.54,45.54,paid,delivered,True,20260903
ORD-0000193-2,ORD-0000193,2026-06-14,结城理-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0000193-3,ORD-0000193,2026-06-14,酒神-手办模玩,1,699.0,0.05,34.95,664.05,433.38,433.38,paid,delivered,True,20260903
ORD-0000194-1,ORD-0000194,2026-08-18,余-毛绒玩偶,1,128.0,0.1,12.8,115.2,61.44,61.44,paid,delivered,True,20260903
ORD-0000195-1,ORD-0000195,2026-08-25,凯尔希·思衡托-装饰摆件,1,89.0,0.05,4.45,84.55,37.38,37.38,paid,delivered,True,20260903
ORD-0000196-1,ORD-0000196,2026-07-07,凯尔希·思衡托-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,pending,True,20260903
ORD-0000197-1,ORD-0000197,2026-06-16,予愿安洁莉娜-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0000197-2,ORD-0000197,2026-06-16,新约能天使-亚克力制品,3,48.0,0.05,7.2,136.8,16.8,50.4,paid,delivered,True,20260903
ORD-0000198-1,ORD-0000198,2026-07-21,荒芜拉普兰德-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,delivered,True,20260903
ORD-0000199-1,ORD-0000199,2026-07-06,荒芜拉普兰德-通行证,1,39.0,0.05,1.95,37.05,12.48,12.48,paid,delivered,True,20260903
ORD-0000200-1,ORD-0000200,2026-07-04,归溟幽灵鲨-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0000201-1,ORD-0000201,2026-07-27,焰狐龙梓兰-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0000202-1,ORD-0000202,2026-07-05,余-手办模玩,2,699.0,0.0,0.0,1398.0,433.38,866.76,paid,shipped,True,20260903
ORD-0000203-1,ORD-0000203,2026-08-13,Mon3tr-亚克力制品,1,48.0,0.1,4.8,43.2,16.8,16.8,paid,delivered,True,20260903
ORD-0000203-2,ORD-0000203,2026-08-13,归溟幽灵鲨-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0000204-1,ORD-0000204,2026-08-20,荒芜拉普兰德-亚克力制品,3,48.0,0.1,14.4,129.6,16.8,50.4,paid,delivered,True,20260903
ORD-0000205-1,ORD-0000205,2026-07-06,司霆惊蛰-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0000206-1,ORD-0000206,2026-08-22,斩业星熊-亚克力制品,1,48.0,0.05,2.4,45.6,16.8,16.8,paid,delivered,True,20260903
ORD-0000206-2,ORD-0000206,2026-08-22,谬因-毛绒玩偶,1,128.0,0.05,6.4,121.6,61.44,61.44,paid,delivered,True,20260903
ORD-0000207-1,ORD-0000207,2026-08-15,酒神-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,delivered,True,20260903
ORD-0000208-1,ORD-0000208,2026-07-06,塑心-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,cancelled,cancelled,True,20260903
ORD-0000209-1,ORD-0000209,2026-07-16,新约能天使-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0000210-1,ORD-0000210,2026-07-15,Mon3tr-亚克力制品,1,48.0,0.05,2.4,45.6,16.8,16.8,paid,delivered,True,20260903
ORD-0000211-1,ORD-0000211,2026-07-15,司霆惊蛰-装饰摆件,3,89.0,0.0,0.0,267.0,37.38,112.14,paid,delivered,True,20260903
ORD-0000212-1,ORD-0000212,2026-07-17,死芒-手办模玩,1,699.0,0.1,69.9,629.1,433.38,433.38,paid,delivered,True,20260903
ORD-0000213-1,ORD-0000213,2026-06-01,纯烬艾雅法拉-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0000214-1,ORD-0000214,2026-07-19,真言-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0000215-1,ORD-0000215,2026-08-29,司霆惊蛰-吧唧（徽章）,1,18.0,0.05,0.9,17.1,5.4,5.4,paid,shipped,True,20260903
ORD-0000216-1,ORD-0000216,2026-07-04,斩业星熊-亚克力制品,1,48.0,0.1,4.8,43.2,16.8,16.8,paid,delivered,True,20260903
ORD-0000217-1,ORD-0000217,2026-06-20,缄默德克萨斯-日用生活,1,99.0,0.05,4.95,94.05,45.54,45.54,paid,delivered,True,20260903
ORD-0000217-2,ORD-0000217,2026-06-20,新约能天使-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0000218-1,ORD-0000218,2026-06-28,荒芜拉普兰德-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,delivered,True,20260903
ORD-0000219-1,ORD-0000219,2026-07-24,黍-亚克力制品,1,48.0,0.1,4.8,43.2,16.8,16.8,paid,delivered,True,20260903
ORD-0000219-2,ORD-0000219,2026-07-24,酒神-通行证,1,39.0,0.1,3.9,35.1,12.48,12.48,paid,delivered,True,20260903
ORD-0000220-1,ORD-0000220,2026-06-21,予愿安洁莉娜-通行证,2,39.0,0.0,0.0,78.0,12.48,24.96,paid,delivered,True,20260903
ORD-0000221-1,ORD-0000221,2026-08-25,缄默德克萨斯-吧唧（徽章）,2,18.0,0.1,3.6,32.4,5.4,10.8,paid,delivered,True,20260903
ORD-0000221-2,ORD-0000221,2026-08-25,荒芜拉普兰德-毛绒玩偶,3,128.0,0.0,0.0,384.0,61.44,184.32,paid,delivered,True,20260903
ORD-0000221-3,ORD-0000221,2026-08-25,结城理-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0000222-1,ORD-0000222,2026-06-21,归溟幽灵鲨-通行证,1,39.0,0.1,3.9,35.1,12.48,12.48,paid,delivered,True,20260903
ORD-0000223-1,ORD-0000223,2026-08-05,望-亚克力制品,1,48.0,0.1,4.8,43.2,16.8,16.8,cancelled,cancelled,True,20260903
ORD-0000224-1,ORD-0000224,2026-07-18,贝洛内-通行证,2,39.0,0.05,3.9,74.1,12.48,24.96,paid,delivered,True,20260903
ORD-0000225-1,ORD-0000225,2026-08-08,死芒-手办模玩,2,699.0,0.0,0.0,1398.0,433.38,866.76,paid,delivered,True,20260903
ORD-0000226-1,ORD-0000226,2026-07-25,新约能天使-装饰摆件,1,89.0,0.05,4.45,84.55,37.38,37.38,paid,delivered,True,20260903
ORD-0000227-1,ORD-0000227,2026-08-09,Mon3tr-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0000228-1,ORD-0000228,2026-06-10,司霆惊蛰-吧唧（徽章）,1,18.0,0.05,0.9,17.1,5.4,5.4,paid,delivered,True,20260903
ORD-0000229-1,ORD-0000229,2026-07-22,归溟幽灵鲨-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0000229-2,ORD-0000229,2026-07-22,荒芜拉普兰德-通行证,1,39.0,0.05,1.95,37.05,12.48,12.48,paid,delivered,True,20260903
ORD-0000230-1,ORD-0000230,2026-08-28,凯尔希·思衡托-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0000231-1,ORD-0000231,2026-06-20,司霆惊蛰-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0000232-1,ORD-0000232,2026-06-20,凯尔希·思衡托-通行证,1,39.0,0.05,1.95,37.05,12.48,12.48,paid,delivered,True,20260903
ORD-0000233-1,ORD-0000233,2026-06-11,塑心-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0000234-1,ORD-0000234,2026-08-06,赤刃明霄陈-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0000235-1,ORD-0000235,2026-07-26,黍-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0000236-1,ORD-0000236,2026-08-19,新约能天使-毛绒玩偶,1,128.0,0.1,12.8,115.2,61.44,61.44,paid,delivered,True,20260903
ORD-0000236-2,ORD-0000236,2026-08-19,凛御银灰-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,delivered,True,20260903
ORD-0000236-3,ORD-0000236,2026-08-19,予愿安洁莉娜-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0000237-1,ORD-0000237,2026-06-21,黍-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0000237-2,ORD-0000237,2026-06-21,缪尔赛思-日用生活,1,99.0,0.05,4.95,94.05,45.54,45.54,paid,delivered,True,20260903
ORD-0000238-1,ORD-0000238,2026-08-13,荒芜拉普兰德-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0000239-1,ORD-0000239,2026-07-31,黍-手办模玩,1,699.0,0.1,69.9,629.1,433.38,433.38,cancelled,cancelled,True,20260903
ORD-0000239-2,ORD-0000239,2026-07-31,望-日用生活,1,99.0,0.05,4.95,94.05,45.54,45.54,cancelled,cancelled,True,20260903
ORD-0000240-1,ORD-0000240,2026-06-28,佩佩-装饰摆件,1,89.0,0.05,4.45,84.55,37.38,37.38,paid,delivered,True,20260903
ORD-0000241-1,ORD-0000241,2026-06-29,贝洛内-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0000242-1,ORD-0000242,2026-06-25,结城理-装饰摆件,1,89.0,0.05,4.45,84.55,37.38,37.38,paid,delivered,True,20260903
ORD-0000243-1,ORD-0000243,2026-07-13,娜斯提-手办模玩,1,699.0,0.05,34.95,664.05,433.38,433.38,paid,delivered,True,20260903
ORD-0000244-1,ORD-0000244,2026-08-02,黍-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0000245-1,ORD-0000245,2026-06-04,佩佩-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0000245-2,ORD-0000245,2026-06-04,结城理-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0000246-1,ORD-0000246,2026-07-14,斩业星熊-吧唧（徽章）,2,18.0,0.0,0.0,36.0,5.4,10.8,paid,delivered,True,20260903
ORD-0000247-1,ORD-0000247,2026-06-18,重岳-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,delivered,True,20260903
ORD-0000248-1,ORD-0000248,2026-08-15,赤刃明霄陈-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0000248-2,ORD-0000248,2026-08-15,真言-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,delivered,True,20260903
ORD-0000249-1,ORD-0000249,2026-07-27,望-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0000250-1,ORD-0000250,2026-07-28,贝洛内-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,shipped,True,20260903
ORD-0000251-1,ORD-0000251,2026-06-12,黍-毛绒玩偶,1,128.0,0.1,12.8,115.2,61.44,61.44,paid,delivered,True,20260903
ORD-0000251-2,ORD-0000251,2026-06-12,余-日用生活,1,99.0,0.1,9.9,89.1,45.54,45.54,paid,delivered,True,20260903
ORD-0000252-1,ORD-0000252,2026-08-15,新约能天使-通行证,2,39.0,0.0,0.0,78.0,12.48,24.96,paid,delivered,True,20260903
ORD-0000253-1,ORD-0000253,2026-06-22,归溟幽灵鲨-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0000254-1,ORD-0000254,2026-06-29,娜斯提-毛绒玩偶,1,128.0,0.1,12.8,115.2,61.44,61.44,paid,delivered,True,20260903
ORD-0000255-1,ORD-0000255,2026-07-08,真言-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,delivered,True,20260903
ORD-0000255-2,ORD-0000255,2026-07-08,凛御银灰-装饰摆件,1,89.0,0.15,13.35,75.65,37.38,37.38,paid,delivered,True,20260903
ORD-0000256-1,ORD-0000256,2026-06-03,荒芜拉普兰德-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0000256-2,ORD-0000256,2026-06-03,缪尔赛思-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0000257-1,ORD-0000257,2026-06-06,黍-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,shipped,True,20260903
ORD-0000258-1,ORD-0000258,2026-08-15,予愿安洁莉娜-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0000259-1,ORD-0000259,2026-08-29,谬因-日用生活,1,99.0,0.05,4.95,94.05,45.54,45.54,paid,delivered,True,20260903
ORD-0000260-1,ORD-0000260,2026-06-29,荒芜拉普兰德-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0000261-1,ORD-0000261,2026-07-03,凛御银灰-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0000262-1,ORD-0000262,2026-08-12,贝洛内-手办模玩,2,699.0,0.0,0.0,1398.0,433.38,866.76,paid,delivered,True,20260903
ORD-0000263-1,ORD-0000263,2026-08-15,怒潮凛冬-手办模玩,2,699.0,0.0,0.0,1398.0,433.38,866.76,paid,delivered,True,20260903
ORD-0000264-1,ORD-0000264,2026-07-07,凯尔希·思衡托-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0000265-1,ORD-0000265,2026-06-09,缪尔赛思-日用生活,1,99.0,0.1,9.9,89.1,45.54,45.54,paid,delivered,True,20260903
ORD-0000266-1,ORD-0000266,2026-07-14,新约能天使-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0000267-1,ORD-0000267,2026-06-11,谬因-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0000268-1,ORD-0000268,2026-07-09,予愿安洁莉娜-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0000268-2,ORD-0000268,2026-07-09,凛御银灰-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,delivered,True,20260903
ORD-0000269-1,ORD-0000269,2026-06-20,怒潮凛冬-日用生活,1,99.0,0.05,4.95,94.05,45.54,45.54,paid,delivered,True,20260903
ORD-0000270-1,ORD-0000270,2026-06-03,怒潮凛冬-手办模玩,1,699.0,0.05,34.95,664.05,433.38,433.38,paid,delivered,True,20260903
ORD-0000271-1,ORD-0000271,2026-06-20,维娜·维多利亚-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0000272-1,ORD-0000272,2026-06-28,望-亚克力制品,1,48.0,0.05,2.4,45.6,16.8,16.8,paid,delivered,True,20260903
ORD-0000273-1,ORD-0000273,2026-06-23,黍-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0000274-1,ORD-0000274,2026-06-27,纯烬艾雅法拉-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0000275-1,ORD-0000275,2026-06-30,予愿安洁莉娜-亚克力制品,1,48.0,0.05,2.4,45.6,16.8,16.8,paid,delivered,True,20260903
ORD-0000276-1,ORD-0000276,2026-07-31,新约能天使-手办模玩,1,699.0,0.1,69.9,629.1,433.38,433.38,paid,delivered,True,20260903
ORD-0000277-1,ORD-0000277,2026-06-21,望-亚克力制品,1,48.0,0.05,2.4,45.6,16.8,16.8,paid,pending,True,20260903
ORD-0000278-1,ORD-0000278,2026-07-18,焰狐龙梓兰-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0000279-1,ORD-0000279,2026-08-06,予愿安洁莉娜-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0000279-2,ORD-0000279,2026-08-06,斩业星熊-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0000279-3,ORD-0000279,2026-08-06,凯尔希·思衡托-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0000280-1,ORD-0000280,2026-07-13,Mon3tr-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0000281-1,ORD-0000281,2026-08-05,塑心-亚克力制品,1,48.0,0.15,7.2,40.8,16.8,16.8,paid,delivered,True,20260903
ORD-0000282-1,ORD-0000282,2026-06-01,重岳-吧唧（徽章）,1,18.0,0.1,1.8,16.2,5.4,5.4,paid,delivered,True,20260903
ORD-0000283-1,ORD-0000283,2026-07-20,Mon3tr-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0000284-1,ORD-0000284,2026-06-19,斩业星熊-装饰摆件,2,89.0,0.05,8.9,169.1,37.38,74.76,paid,delivered,True,20260903
ORD-0000285-1,ORD-0000285,2026-08-08,缪尔赛思-亚克力制品,1,48.0,0.05,2.4,45.6,16.8,16.8,paid,delivered,True,20260903
