order_id,order_date,channel,customer_segment,payment_status,fulfillment_status,order_amount,discount_amount,shipping_fee,paid_amount,is_simulated,simulation_seed
ORD-0000238,2026-08-13,官方商城,core_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0000239,2026-07-31,官方商城,occasional_buyer,cancelled,cancelled,798.0,74.85,0.0,0.0,True,20260903
ORD-0000240,2026-06-28,B站会员购,occasional_buyer,paid,delivered,89.0,4.45,8.0,92.55,True,20260903
ORD-0000241,2026-06-29,官方商城,potential_buyer,paid,delivered,48.0,0.0,12.0,60.0,True,20260903
ORD-0000242,2026-06-25,B站会员购,core_buyer,paid,delivered,89.0,4.45,0.0,84.55,True,20260903
ORD-0000243,2026-07-13,淘宝/天猫,occasional_buyer,paid,delivered,699.0,34.95,0.0,664.05,True,20260903
ORD-0000244,2026-08-02,B站会员购,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0000245,2026-06-04,其他,core_buyer,paid,delivered,137.0,0.0,0.0,137.0,True,20260903
ORD-0000246,2026-07-14,官方商城,core_buyer,paid,delivered,36.0,0.0,10.0,46.0,True,20260903
ORD-0000247,2026-06-18,B站会员购,occasional_buyer,paid,delivered,89.0,8.9,12.0,92.1,True,20260903
ORD-0000248,2026-08-15,淘宝/天猫,occasional_buyer,paid,delivered,128.0,8.9,0.0,119.1,True,20260903
ORD-0000249,2026-07-27,线下展会或快闪店,potential_buyer,paid,delivered,89.0,0.0,0.0,89.0,True,20260903
ORD-0000250,2026-07-28,淘宝/天猫,occasional_buyer,paid,shipped,48.0,0.0,10.0,58.0,True,20260903
ORD-0000251,2026-06-12,B站会员购,core_buyer,paid,delivered,227.0,22.7,0.0,204.3,True,20260903
ORD-0000252,2026-08-15,B站会员购,occasional_buyer,paid,delivered,78.0,0.0,8.0,86.0,True,20260903
ORD-0000253,2026-06-22,B站会员购,core_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0000254,2026-06-29,其他,potential_buyer,paid,delivered,128.0,12.8,0.0,115.2,True,20260903
ORD-0000255,2026-07-08,B站会员购,core_buyer,paid,delivered,178.0,22.25,0.0,155.75,True,20260903
ORD-0000256,2026-06-03,B站会员购,core_buyer,paid,delivered,178.0,0.0,0.0,178.0,True,20260903
ORD-0000257,2026-06-06,官方商城,occasional_buyer,paid,shipped,48.0,0.0,0.0,48.0,True,20260903
ORD-0000258,2026-08-15,淘宝/天猫,core_buyer,paid,delivered,18.0,0.0,12.0,30.0,True,20260903
ORD-0000259,2026-08-29,官方商城,core_buyer,paid,delivered,99.0,4.95,8.0,102.05,True,20260903
ORD-0000260,2026-06-29,淘宝/天猫,occasional_buyer,paid,delivered,39.0,0.0,12.0,51.0,True,20260903
ORD-0000261,2026-07-03,B站会员购,occasional_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0000262,2026-08-12,线下展会或快闪店,core_buyer,paid,delivered,1398.0,0.0,0.0,1398.0,True,20260903
ORD-0000263,2026-08-15,B站会员购,core_buyer,paid,delivered,1398.0,0.0,0.0,1398.0,True,20260903
ORD-0000264,2026-07-07,线下展会或快闪店,occasional_buyer,paid,delivered,18.0,0.0,0.0,18.0,True,20260903
ORD-0000265,2026-06-09,B站会员购,potential_buyer,paid,delivered,99.0,9.9,10.0,99.1,True,20260903
ORD-0000266,2026-07-14,B站会员购,core_buyer,paid,delivered,89.0,0.0,8.0,97.0,True,20260903
ORD-0000267,2026-06-11,官方商城,occasional_buyer,paid,delivered,89.0,0.0,8.0,97.0,True,20260903
ORD-0000268,2026-07-09,二手平台,potential_buyer,paid,delivered,137.0,8.9,0.0,128.1,True,20260903
ORD-0000269,2026-06-20,官方商城,occasional_buyer,paid,delivered,99.0,4.95,8.0,102.05,True,20260903
ORD-0000270,2026-06-03,B站会员购,potential_buyer,paid,delivered,699.0,34.95,0.0,664.05,True,20260903
ORD-0000271,2026-06-20,淘宝/天猫,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0000272,2026-06-28,淘宝/天猫,occasional_buyer,paid,delivered,48.0,2.4,8.0,53.6,True,20260903
ORD-0000273,2026-06-23,淘宝/天猫,core_buyer,paid,delivered,89.0,0.0,0.0,89.0,True,20260903
ORD-0000274,2026-06-27,淘宝/天猫,occasional_buyer,paid,delivered,18.0,0.0,0.0,18.0,True,20260903
ORD-0000275,2026-06-30,二手平台,core_buyer,paid,delivered,48.0,2.4,0.0,45.6,True,20260903
ORD-0000276,2026-07-31,B站会员购,occasional_buyer,paid,delivered,699.0,69.9,0.0,629.1,True,20260903
ORD-0000277,2026-06-21,淘宝/天猫,core_buyer,paid,pending,48.0,2.4,0.0,45.6,True,20260903
ORD-0000278,2026-07-18,官方商城,core_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0000279,2026-08-06,线下展会或快闪店,potential_buyer,paid,delivered,176.0,0.0,0.0,176.0,True,20260903
ORD-0000280,2026-07-13,淘宝/天猫,core_buyer,paid,delivered,89.0,0.0,10.0,99.0,True,20260903
ORD-0000281,2026-08-05,线下展会或快闪店,core_buyer,paid,delivered,48.0,7.2,10.0,50.8,True,20260903
ORD-0000282,2026-06-01,淘宝/天猫,core_buyer,paid,delivered,18.0,1.8,12.0,28.2,True,20260903
ORD-0000283,2026-07-20,官方商城,occasional_buyer,paid,delivered,39.0,0.0,10.0,49.0,True,20260903
ORD-0000284,2026-06-19,淘宝/天猫,occasional_buyer,paid,delivered,178.0,8.9,0.0,169.1,True,20260903
ORD-0000285,2026-08-08,官方商城,potential_buyer,paid,delivered,48.0,2.4,12.0,57.6,True,20260903
ORD-0000286,2026-06-16,B站会员购,core_buyer,paid,delivered,1497.0,9.9,0.0,1487.1,True,20260903
ORD-0000287,2026-07-31,线下展会或快闪店,occasional_buyer,paid,delivered,89.0,8.9,10.0,90.1,True,20260903
ORD-0000288,2026-08-26,直播间,occasional_buyer,paid,delivered,699.0,69.9,0.0,629.1,True,20260903
ORD-0000289,2026-08-20,淘宝/天猫,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0000290,2026-06-23,淘宝/天猫,core_buyer,paid,delivered,99.0,9.9,0.0,89.1,True,20260903
ORD-0000291,2026-07-30,官方商城,occasional_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0000292,2026-08-08,官方商城,core_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0000293,2026-07-18,B站会员购,core_buyer,paid,pending,747.0,34.95,0.0,712.05,True,20260903
ORD-0000294,2026-07-31,官方商城,occasional_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0000295,2026-07-27,二手平台,core_buyer,cancelled,cancelled,18.0,0.0,8.0,0.0,True,20260903
ORD-0000296,2026-06-14,B站会员购,core_buyer,paid,delivered,185.0,4.8,0.0,180.2,True,20260903
ORD-0000297,2026-07-29,淘宝/天猫,core_buyer,paid,delivered,99.0,9.9,0.0,89.1,True,20260903
ORD-0000298,2026-07-19,官方商城,occasional_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0000299,2026-06-21,B站会员购,occasional_buyer,paid,pending,1398.0,139.8,0.0,1258.2,True,20260903
ORD-0000300,2026-08-19,官方商城,core_buyer,paid,delivered,738.0,3.9,0.0,734.1,True,20260903
ORD-0000301,2026-08-05,淘宝/天猫,core_buyer,paid,delivered,89.0,8.9,0.0,80.1,True,20260903
ORD-0000302,2026-08-13,官方商城,occasional_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0000303,2026-06-27,官方商城,potential_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0000304,2026-06-28,淘宝/天猫,potential_buyer,paid,delivered,237.0,21.75,0.0,215.25,True,20260903
ORD-0000305,2026-06-01,淘宝/天猫,potential_buyer,paid,delivered,18.0,0.9,0.0,17.1,True,20260903
ORD-0000306,2026-08-25,官方商城,core_buyer,paid,delivered,48.0,0.0,8.0,56.0,True,20260903
ORD-0000307,2026-08-16,淘宝/天猫,occasional_buyer,cancelled,cancelled,178.0,0.0,0.0,0.0,True,20260903
ORD-0000308,2026-07-22,淘宝/天猫,occasional_buyer,paid,delivered,198.0,19.8,0.0,178.2,True,20260903
ORD-0000309,2026-06-11,线下展会或快闪店,occasional_buyer,paid,delivered,39.0,0.0,0.0,39.0,True,20260903
ORD-0000310,2026-06-07,线下展会或快闪店,occasional_buyer,cancelled,cancelled,128.0,0.0,0.0,0.0,True,20260903
ORD-0000311,2026-06-13,B站会员购,occasional_buyer,paid,delivered,107.0,0.0,0.0,107.0,True,20260903
ORD-0000312,2026-08-16,淘宝/天猫,occasional_buyer,paid,delivered,198.0,0.0,0.0,198.0,True,20260903
ORD-0000313,2026-06-15,B站会员购,core_buyer,paid,delivered,128.0,3.9,0.0,124.1,True,20260903
ORD-0000314,2026-08-21,线下展会或快闪店,occasional_buyer,paid,delivered,256.0,25.6,0.0,230.4,True,20260903
ORD-0000315,2026-07-05,官方商城,occasional_buyer,paid,delivered,18.0,1.8,8.0,24.2,True,20260903
ORD-0000316,2026-08-05,官方商城,core_buyer,paid,delivered,138.0,9.9,0.0,128.1,True,20260903
ORD-0000317,2026-06-21,B站会员购,occasional_buyer,paid,delivered,36.0,1.8,12.0,46.2,True,20260903
ORD-0000318,2026-08-10,B站会员购,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0000319,2026-08-02,淘宝/天猫,occasional_buyer,paid,delivered,48.0,2.4,0.0,45.6,True,20260903
ORD-0000320,2026-08-06,官方商城,core_buyer,paid,delivered,738.0,1.95,0.0,736.05,True,20260903
ORD-0000321,2026-06-09,官方商城,core_buyer,paid,delivered,89.0,0.0,0.0,89.0,True,20260903
ORD-0000322,2026-07-01,官方商城,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0000323,2026-08-02,淘宝/天猫,core_buyer,paid,delivered,39.0,3.9,12.0,47.1,True,20260903
ORD-0000324,2026-06-20,线下展会或快闪店,core_buyer,paid,delivered,99.0,9.9,8.0,97.1,True,20260903
ORD-0000325,2026-08-05,B站会员购,potential_buyer,paid,delivered,48.0,0.0,0.0,48.0,True,20260903
ORD-0000326,2026-08-29,官方商城,core_buyer,paid,delivered,48.0,0.0,10.0,58.0,True,20260903
ORD-0000327,2026-08-16,官方商城,occasional_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0000328,2026-07-31,B站会员购,core_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0000329,2026-08-11,B站会员购,core_buyer,paid,delivered,178.0,0.0,0.0,178.0,True,20260903
ORD-0000330,2026-06-18,淘宝/天猫,core_buyer,paid,delivered,89.0,0.0,10.0,99.0,True,20260903
ORD-0000331,2026-06-14,淘宝/天猫,core_buyer,paid,delivered,788.0,4.45,0.0,783.55,True,20260903
ORD-0000332,2026-07-05,线下展会或快闪店,core_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0000333,2026-07-19,二手平台,occasional_buyer,paid,delivered,18.0,0.9,10.0,27.1,True,20260903
ORD-0000334,2026-08-11,B站会员购,occasional_buyer,paid,delivered,87.0,2.4,8.0,92.6,True,20260903
ORD-0000335,2026-08-16,官方商城,potential_buyer,paid,delivered,699.0,104.85,0.0,594.15,True,20260903
ORD-0000336,2026-07-10,淘宝/天猫,potential_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0000337,2026-07-05,淘宝/天猫,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0000338,2026-06-19,二手平台,potential_buyer,paid,delivered,217.0,12.8,0.0,204.2,True,20260903
ORD-0000339,2026-06-13,二手平台,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0000340,2026-08-03,官方商城,core_buyer,paid,delivered,304.0,32.8,0.0,271.2,True,20260903
ORD-0000341,2026-07-21,直播间,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0000342,2026-06-22,其他,core_buyer,paid,delivered,384.0,38.4,0.0,345.6,True,20260903
ORD-0000343,2026-07-23,线下展会或快闪店,occasional_buyer,paid,delivered,188.0,0.0,0.0,188.0,True,20260903
ORD-0000344,2026-08-26,二手平台,occasional_buyer,cancelled,cancelled,99.0,4.95,12.0,0.0,True,20260903
ORD-0000345,2026-07-07,B站会员购,core_buyer,paid,delivered,217.0,10.85,0.0,206.15,True,20260903
ORD-0000346,2026-07-06,官方商城,occasional_buyer,paid,delivered,39.0,0.0,0.0,39.0,True,20260903
ORD-0000347,2026-07-28,B站会员购,core_buyer,paid,delivered,243.0,17.1,0.0,225.9,True,20260903
ORD-0000348,2026-06-19,淘宝/天猫,core_buyer,paid,delivered,217.0,12.8,0.0,204.2,True,20260903
ORD-0000349,2026-06-28,线下展会或快闪店,occasional_buyer,paid,delivered,99.0,9.9,8.0,97.1,True,20260903
ORD-0000350,2026-06-12,淘宝/天猫,occasional_buyer,paid,delivered,1398.0,0.0,0.0,1398.0,True,20260903
ORD-0000351,2026-08-04,淘宝/天猫,occasional_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0000352,2026-07-12,B站会员购,potential_buyer,cancelled,cancelled,39.0,0.0,10.0,0.0,True,20260903
ORD-0000353,2026-06-07,B站会员购,occasional_buyer,paid,shipped,39.0,0.0,0.0,39.0,True,20260903
ORD-0000354,2026-07-24,B站会员购,occasional_buyer,paid,delivered,48.0,4.8,0.0,43.2,True,20260903
ORD-0000355,2026-06-17,淘宝/天猫,occasional_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0000356,2026-07-19,淘宝/天猫,occasional_buyer,paid,delivered,89.0,0.0,10.0,99.0,True,20260903
ORD-0000357,2026-06-18,直播间,potential_buyer,paid,delivered,128.0,12.8,0.0,115.2,True,20260903
ORD-0000358,2026-07-13,线下展会或快闪店,core_buyer,paid,delivered,217.0,0.0,0.0,217.0,True,20260903
ORD-0000359,2026-08-18,B站会员购,occasional_buyer,paid,delivered,512.0,25.6,0.0,486.4,True,20260903
ORD-0000360,2026-07-08,淘宝/天猫,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0000361,2026-07-30,官方商城,occasional_buyer,paid,delivered,717.0,107.55,0.0,609.45,True,20260903
ORD-0000362,2026-06-19,线下展会或快闪店,occasional_buyer,paid,delivered,87.0,4.8,10.0,92.2,True,20260903
ORD-0000363,2026-06-18,淘宝/天猫,core_buyer,paid,delivered,178.0,0.0,0.0,178.0,True,20260903
ORD-0000364,2026-07-25,淘宝/天猫,core_buyer,paid,delivered,699.0,69.9,0.0,629.1,True,20260903
ORD-0000365,2026-07-18,官方商城,core_buyer,paid,delivered,304.0,15.2,0.0,288.8,True,20260903
ORD-0000366,2026-08-15,官方商城,occasional_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0000367,2026-06-15,线下展会或快闪店,potential_buyer,paid,delivered,877.0,34.95,0.0,842.05,True,20260903
ORD-0000368,2026-08-14,淘宝/天猫,core_buyer,paid,delivered,48.0,0.0,8.0,56.0,True,20260903
ORD-0000369,2026-07-21,淘宝/天猫,occasional_buyer,paid,delivered,48.0,0.0,0.0,48.0,True,20260903
ORD-0000370,2026-07-26,B站会员购,core_buyer,paid,delivered,96.0,9.6,0.0,86.4,True,20260903
ORD-0000371,2026-07-01,B站会员购,core_buyer,paid,delivered,99.0,9.9,8.0,97.1,True,20260903
ORD-0000372,2026-08-03,线下展会或快闪店,occasional_buyer,cancelled,cancelled,137.0,13.35,0.0,0.0,True,20260903
ORD-0000373,2026-08-25,淘宝/天猫,occasional_buyer,paid,delivered,188.0,9.9,0.0,178.1,True,20260903
ORD-0000374,2026-07-31,淘宝/天猫,core_buyer,paid,pending,178.0,8.9,0.0,169.1,True,20260903
ORD-0000375,2026-08-24,B站会员购,occasional_buyer,paid,delivered,18.0,0.9,8.0,25.1,True,20260903
ORD-0000376,2026-06-16,淘宝/天猫,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0000377,2026-06-23,B站会员购,core_buyer,paid,delivered,96.0,0.0,0.0,96.0,True,20260903
ORD-0000378,2026-06-21,线下展会或快闪店,core_buyer,paid,delivered,48.0,0.0,0.0,48.0,True,20260903
ORD-0000379,2026-07-08,二手平台,occasional_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0000380,2026-08-11,线下展会或快闪店,occasional_buyer,paid,delivered,89.0,4.45,8.0,92.55,True,20260903
ORD-0000381,2026-08-15,淘宝/天猫,occasional_buyer,paid,delivered,99.0,4.95,10.0,104.05,True,20260903
ORD-0000382,2026-06-25,官方商城,potential_buyer,paid,delivered,699.0,69.9,0.0,629.1,True,20260903
ORD-0000383,2026-06-20,淘宝/天猫,core_buyer,paid,delivered,137.0,0.0,0.0,137.0,True,20260903
ORD-0000384,2026-06-13,淘宝/天猫,potential_buyer,paid,shipped,699.0,69.9,0.0,629.1,True,20260903
ORD-0000385,2026-06-29,B站会员购,core_buyer,paid,delivered,699.0,69.9,0.0,629.1,True,20260903
ORD-0000386,2026-06-05,官方商城,core_buyer,paid,delivered,39.0,3.9,12.0,47.1,True,20260903
ORD-0000387,2026-07-28,二手平台,occasional_buyer,paid,delivered,178.0,17.8,0.0,160.2,True,20260903
ORD-0000388,2026-06-22,B站会员购,core_buyer,paid,delivered,267.0,0.0,0.0,267.0,True,20260903
ORD-0000389,2026-07-26,官方商城,occasional_buyer,paid,delivered,39.0,3.9,0.0,35.1,True,20260903
ORD-0000390,2026-08-16,淘宝/天猫,potential_buyer,paid,delivered,699.0,34.95,0.0,664.05,True,20260903
ORD-0000391,2026-06-20,线下展会或快闪店,core_buyer,paid,delivered,48.0,0.0,10.0,58.0,True,20260903
ORD-0000392,2026-07-03,淘宝/天猫,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0000393,2026-07-29,B站会员购,core_buyer,paid,delivered,99.0,9.9,10.0,99.1,True,20260903
ORD-0000394,2026-07-26,淘宝/天猫,occasional_buyer,paid,delivered,36.0,0.0,8.0,44.0,True,20260903
ORD-0000395,2026-06-06,官方商城,core_buyer,paid,delivered,36.0,0.0,0.0,36.0,True,20260903
ORD-0000396,2026-06-19,官方商城,potential_buyer,paid,delivered,1487.0,0.0,0.0,1487.0,True,20260903
ORD-0000397,2026-07-17,B站会员购,core_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0000398,2026-08-22,官方商城,occasional_buyer,paid,delivered,798.0,9.9,0.0,788.1,True,20260903
ORD-0000399,2026-08-18,官方商城,core_buyer,paid,delivered,96.0,0.0,8.0,104.0,True,20260903
ORD-0000400,2026-08-26,官方商城,core_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0000401,2026-07-30,淘宝/天猫,occasional_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0000402,2026-07-02,官方商城,occasional_buyer,paid,delivered,138.0,6.9,0.0,131.1,True,20260903
ORD-0000403,2026-08-06,线下展会或快闪店,core_buyer,paid,delivered,117.0,0.0,0.0,117.0,True,20260903
ORD-0000404,2026-06-30,官方商城,core_buyer,paid,delivered,384.0,0.0,0.0,384.0,True,20260903
ORD-0000405,2026-06-12,B站会员购,occasional_buyer,paid,shipped,48.0,0.0,0.0,48.0,True,20260903
ORD-0000406,2026-06-27,其他,core_buyer,paid,delivered,36.0,1.8,8.0,42.2,True,20260903
ORD-0000407,2026-07-09,官方商城,occasional_buyer,paid,delivered,738.0,0.0,0.0,738.0,True,20260903
ORD-0000408,2026-08-09,二手平台,occasional_buyer,paid,delivered,39.0,5.85,12.0,45.15,True,20260903
ORD-0000409,2026-07-01,官方商城,core_buyer,paid,delivered,188.0,8.9,0.0,179.1,True,20260903
ORD-0000410,2026-07-29,线下展会或快闪店,core_buyer,paid,delivered,18.0,0.9,0.0,17.1,True,20260903
ORD-0000411,2026-08-01,线下展会或快闪店,occasional_buyer,paid,delivered,1398.0,0.0,0.0,1398.0,True,20260903
ORD-0000412,2026-06-22,官方商城,core_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0000413,2026-07-22,官方商城,occasional_buyer,cancelled,cancelled,89.0,0.0,8.0,0.0,True,20260903
ORD-0000414,2026-06-04,其他,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0000415,2026-08-09,官方商城,potential_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0000416,2026-06-28,线下展会或快闪店,core_buyer,paid,delivered,717.0,0.9,0.0,716.1,True,20260903
ORD-0000417,2026-08-20,线下展会或快闪店,potential_buyer,paid,delivered,48.0,2.4,8.0,53.6,True,20260903
ORD-0000418,2026-07-29,淘宝/天猫,core_buyer,paid,delivered,39.0,0.0,10.0,49.0,True,20260903
ORD-0000419,2026-07-30,B站会员购,potential_buyer,paid,delivered,274.0,13.7,0.0,260.3,True,20260903
ORD-0000420,2026-06-25,淘宝/天猫,core_buyer,paid,delivered,36.0,0.0,10.0,46.0,True,20260903
ORD-0000421,2026-06-19,官方商城,core_buyer,cancelled,cancelled,39.0,0.0,10.0,0.0,True,20260903
ORD-0000422,2026-06-06,官方商城,core_buyer,paid,delivered,738.0,0.0,0.0,738.0,True,20260903
ORD-0000423,2026-08-18,官方商城,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0000424,2026-07-28,线下展会或快闪店,core_buyer,paid,delivered,57.0,0.0,8.0,65.0,True,20260903
ORD-0000425,2026-08-01,淘宝/天猫,core_buyer,cancelled,cancelled,699.0,34.95,0.0,0.0,True,20260903
ORD-0000426,2026-06-25,B站会员购,potential_buyer,paid,shipped,146.0,0.0,0.0,146.0,True,20260903
ORD-0000427,2026-06-07,线下展会或快闪店,occasional_buyer,paid,shipped,1446.0,0.0,0.0,1446.0,True,20260903
ORD-0000428,2026-07-15,线下展会或快闪店,core_buyer,paid,delivered,18.0,0.9,12.0,29.1,True,20260903
ORD-0000429,2026-08-12,淘宝/天猫,occasional_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0000430,2026-07-31,直播间,core_buyer,paid,delivered,128.0,12.8,0.0,115.2,True,20260903
ORD-0000431,2026-06-25,官方商城,potential_buyer,paid,delivered,89.0,0.0,8.0,97.0,True,20260903
ORD-0000432,2026-07-10,淘宝/天猫,core_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0000433,2026-07-27,B站会员购,occasional_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0000434,2026-06-26,淘宝/天猫,occasional_buyer,paid,delivered,39.0,1.95,0.0,37.05,True,20260903
ORD-0000435,2026-08-01,淘宝/天猫,occasional_buyer,paid,delivered,99.0,4.95,10.0,104.05,True,20260903
ORD-0000436,2026-08-06,二手平台,core_buyer,paid,delivered,39.0,3.9,8.0,43.1,True,20260903
ORD-0000437,2026-08-02,线下展会或快闪店,core_buyer,paid,shipped,195.0,13.65,0.0,181.35,True,20260903
ORD-0000438,2026-08-03,B站会员购,occasional_buyer,paid,delivered,227.0,6.4,0.0,220.6,True,20260903
ORD-0000439,2026-08-15,淘宝/天猫,potential_buyer,paid,delivered,18.0,0.9,10.0,27.1,True,20260903
ORD-0000440,2026-07-05,B站会员购,occasional_buyer,paid,delivered,99.0,4.95,8.0,102.05,True,20260903
ORD-0000441,2026-07-08,淘宝/天猫,potential_buyer,paid,delivered,355.0,0.0,0.0,355.0,True,20260903
ORD-0000442,2026-06-27,官方商城,core_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0000443,2026-07-08,二手平台,occasional_buyer,paid,delivered,48.0,4.8,10.0,53.2,True,20260903
ORD-0000444,2026-08-04,淘宝/天猫,core_buyer,paid,delivered,99.0,9.9,8.0,97.1,True,20260903
ORD-0000445,2026-08-01,淘宝/天猫,occasional_buyer,paid,delivered,99.0,4.95,8.0,102.05,True,20260903
