sku_id,operator,category,price,unit_cost,initial_stock,reorder_point,purchase_lead_time_days,sold_units,gross_sales,discount_amount,net_sales,cogs,return_units,refund_amount,average_inventory,ending_inventory,inbound_units,stockout_units,net_sales_after_refund,gross_profit,gross_margin_rate,return_rate,sell_through_rate,inventory_turnover,days_of_inventory,stockout_rate,inventory_status,recommended_action,is_simulated,simulation_seed,weekly_demand_mean,weekly_demand_std,demand_cv,xyz_class,line_count,order_count,cancelled_line_count,sold_quantity_requested,average_discount_rate,cancelled_line_rate,after_sales_case_count,resolution_days_mean,sales_share,cumulative_sales_share,abc_class,abc_xyz_class,average_inventory_value,gmroi,lost_sales_value_proxy,net_revenue_per_sold_unit,operating_action
纯烬艾雅法拉-吧唧（徽章）,纯烬艾雅法拉,吧唧（徽章）,18.0,5.4,22,14,12,40,720.0,27.0,693.0,216.0,0.0,0.0,19.366666666666667,30,48,0,693.0,477.0,0.6883116883116883,0.0,0.5714285714285714,2.065404475043029,67.5,0.0,healthy,维持现有补货节奏,True,20260903,3.076923076923077,1.4411533842457842,0.4683748498798798,X,39,39,1,41,0.038461538461538464,0.02564102564102564,,,0.0005808062881960803,0.992198338391153,C,CX,104.58000000000001,4.5611015490533555,0.0,17.325,常规监控
缪尔赛思-吧唧（徽章）,缪尔赛思,吧唧（徽章）,18.0,5.4,22,14,12,39,702.0,14.4,687.6,210.6,0.0,0.0,21.066666666666663,33,48,0,687.6,477.0,0.6937172774869109,0.0,0.5571428571428572,1.8512658227848104,76.15384615384615,0.0,healthy,维持现有补货节奏,True,20260903,2.8461538461538463,2.192645048267573,0.7703888007426607,Y,32,32,1,41,0.0234375,0.03125,,,0.0005762805249114355,0.9927746189160644,C,CY,113.75999999999999,4.193037974683545,0.0,17.630769230769232,常规监控
死芒-吧唧（徽章）,死芒,吧唧（徽章）,18.0,5.4,22,14,12,38,684.0,18.9,665.1,205.2,0.0,0.0,19.655555555555555,32,48,0,665.1,459.9,0.6914749661705006,0.0,0.5428571428571428,1.9332956472583385,75.78947368421052,0.0,healthy,维持现有补货节奏,True,20260903,2.923076923076923,2.325995788959303,0.7957354014860774,Y,35,35,1,39,0.02428571428571429,0.02857142857142857,,,0.0005574231778920823,0.9933320420939565,C,CY,106.14,4.33295647258338,0.0,17.50263157894737,常规监控
Mon3tr-吧唧（徽章）,Mon3tr,吧唧（徽章）,18.0,5.4,22,14,12,40,720.0,28.8,691.2,216.0,2.0,36.0,22.155555555555555,31,48,0,655.2,439.2000000000001,0.6703296703296704,0.05,0.5714285714285714,1.8054162487462384,69.75,0.0,healthy,维持现有补货节奏,True,20260903,3.076923076923077,2.8711652240144145,0.9331286978046847,Y,39,39,1,41,0.03974358974358975,0.02564102564102564,2.0,6.5,0.0005491259452035668,0.9938811680391602,C,CY,119.64,3.6710130391173528,0.0,16.380000000000003,常规监控
贝洛内-吧唧（徽章）,贝洛内,吧唧（徽章）,18.0,5.4,21,13,12,39,702.0,20.7,681.3,210.6,2.0,36.0,20.68888888888889,30,48,0,645.3,434.69999999999993,0.6736401673640167,0.0512820512820512,0.5652173913043478,1.8850698174006444,69.23076923076923,0.0,healthy,维持现有补货节奏,True,20260903,3.0,2.1602468994692865,0.7200822998230955,Y,33,33,1,40,0.03333333333333333,0.030303030303030304,1.0,6.0,0.0005408287125150513,0.9944219967516752,C,CY,111.72000000000001,3.8909774436090214,0.0,16.546153846153846,常规监控
真言-吧唧（徽章）,真言,吧唧（徽章）,18.0,5.4,22,14,12,39,702.0,29.7,672.3,210.6,4.0,36.0,18.55555555555556,34,48,0,636.3,425.69999999999993,0.6690240452616689,0.1025641025641025,0.5571428571428572,2.1017964071856285,78.46153846153845,0.0,high_return,暂停扩量并复盘质量与详情页,True,20260903,3.0,1.5275252316519468,0.5091750772173156,Y,38,38,1,40,0.03684210526315789,0.02631578947368421,4.0,5.5,0.00053328577370731,0.9949552825253825,C,CY,100.20000000000003,4.248502994011974,0.0,16.315384615384612,售后风险：复核质量、包装与详情页承诺
谬因-吧唧（徽章）,谬因,吧唧（徽章）,18.0,5.4,21,13,12,36,648.0,24.3,623.7,194.4,0.0,0.0,18.58888888888889,33,48,0,623.7,429.30000000000007,0.6883116883116883,0.0,0.5217391304347826,1.936640765092648,82.5,0.0,healthy,维持现有补货节奏,True,20260903,2.769230769230769,1.4232501627054275,0.5139514476436267,Y,32,32,0,36,0.034375,0.0,,,0.0005227256593764723,0.995478008184759,C,CY,100.38000000000001,4.276748356246264,0.0,17.325000000000003,常规监控
予愿安洁莉娜-吧唧（徽章）,予愿安洁莉娜,吧唧（徽章）,18.0,5.4,22,14,12,36,648.0,31.5,616.5,194.4,0.0,0.0,19.488888888888887,35,48,0,616.5,422.1,0.6846715328467153,0.0,0.5142857142857142,1.847206385404789,87.5,0.0,healthy,维持现有补货节奏,True,20260903,2.6923076923076925,1.031553471276484,0.3831484321884083,X,33,33,1,37,0.043939393939393945,0.030303030303030304,,,0.0005166913083302792,0.9959946994930893,C,CX,105.24,4.010832383124288,0.0,17.125,常规监控
余-吧唧（徽章）,余,吧唧（徽章）,18.0,5.4,21,13,12,36,648.0,16.2,631.8,194.4,1.0,18.0,18.75555555555556,34,48,0,613.8,419.4,0.6832844574780059,0.0277777777777777,0.5217391304347826,1.9194312796208528,85.0,0.0,healthy,维持现有补货节奏,True,20260903,2.769230769230769,2.8033862307884654,1.0123339166736125,Z,31,31,1,37,0.02741935483870968,0.03225806451612903,1.0,6.0,0.0005144284266879567,0.9965091279197772,C,CZ,101.28000000000003,4.140995260663506,0.0,17.049999999999997,常规监控
归溟幽灵鲨-吧唧（徽章）,归溟幽灵鲨,吧唧（徽章）,18.0,5.4,22,14,12,41,738.0,30.6,707.4,221.4,6.0,108.0,21.011111111111116,31,48,0,599.4,378.0,0.6306306306306306,0.1463414634146341,0.5857142857142857,1.95134849286092,68.04878048780488,0.0,high_return,暂停扩量并复盘质量与详情页,True,20260903,3.1538461538461537,2.409915415049314,0.7641195218449044,Y,37,37,1,42,0.043243243243243246,0.02702702702702703,6.0,3.1666666666666665,0.0005023597245955707,0.9970114876443728,C,CY,113.46000000000004,3.3315705975674237,0.0,14.61951219512195,售后风险：复核质量、包装与详情页承诺
怒潮凛冬-吧唧（徽章）,怒潮凛冬,吧唧（徽章）,18.0,5.4,21,13,12,35,630.0,20.700000000000003,609.3000000000001,189.0,1.0,18.0,16.944444444444443,34,48,0,591.3000000000001,402.30000000000007,0.680365296803653,0.0285714285714285,0.5072463768115942,2.065573770491804,87.42857142857143,0.0,healthy,维持现有补货节奏,True,20260903,2.6923076923076925,2.657837949180229,0.9871969525526564,Y,31,31,2,37,0.03870967741935484,0.06451612903225806,1.0,1.0,0.0004955710796686036,0.9975070587240413,C,CY,91.5,4.39672131147541,0.0,16.894285714285715,常规监控
斩业星熊-吧唧（徽章）,斩业星熊,吧唧（徽章）,18.0,5.4,21,13,12,34,612.0,24.3,587.7,183.6,1.0,18.0,19.322222222222223,12,24,0,569.7,386.1,0.6777251184834123,0.0294117647058823,0.7555555555555555,1.75963197239793,31.764705882352946,0.0,healthy,维持现有补货节奏,True,20260903,2.5384615384615383,1.6132464481796023,0.6355213280707525,Y,34,34,6,40,0.03970588235294118,0.17647058823529413,1.0,4.0,0.0004774680265300244,0.9979845267505714,C,CY,104.34,3.7004025301897645,0.0,16.75588235294118,常规监控
塑心-吧唧（徽章）,塑心,吧唧（徽章）,18.0,5.4,21,13,12,34,612.0,26.1,585.9,183.6,1.0,18.0,19.53333333333333,11,24,0,567.9,384.3,0.6767036450079239,0.0294117647058823,0.7555555555555555,1.7406143344709897,29.11764705882353,0.0,healthy,维持现有补货节奏,True,20260903,2.6153846153846154,1.5021352323976214,0.5743458241520317,Y,28,28,1,35,0.04107142857142858,0.03571428571428571,1.0,2.0,0.0004759594387684761,0.9984604861893398,C,CY,105.47999999999999,3.6433447098976113,0.0,16.70294117647059,常规监控
焰狐龙梓兰-吧唧（徽章）,焰狐龙梓兰,吧唧（徽章）,18.0,5.4,22,14,12,31,558.0,21.6,536.4,167.4,0.0,0.0,20.95555555555556,15,24,0,536.4,369.0,0.6879194630872484,0.0,0.6739130434782609,1.47932131495228,43.54838709677419,0.0,healthy,维持现有补货节奏,True,20260903,2.3846153846153846,1.6092680291808414,0.6748543348177722,Y,28,28,1,33,0.04107142857142858,0.03571428571428571,,,0.0004495591529413816,0.9989100453422812,C,CY,113.16000000000003,3.2608695652173907,0.0,17.30322580645161,常规监控
佩佩-吧唧（徽章）,佩佩,吧唧（徽章）,18.0,5.4,21,13,12,30,540.0,23.4,516.6,162.0,1.0,18.0,20.622222222222224,15,24,0,498.6,336.6,0.6750902527075813,0.0333333333333333,0.6666666666666666,1.4547413793103448,45.0,0.0,healthy,维持现有补货节奏,True,20260903,2.3076923076923075,1.8878830906871757,0.8180826726311096,Y,26,26,1,31,0.04423076923076923,0.038461538461538464,1.0,3.0,0.0004178788099488681,0.99932792415223,C,CY,111.36000000000001,3.0226293103448274,0.0,16.62,常规监控
重岳-吧唧（徽章）,重岳,吧唧（徽章）,18.0,5.4,22,14,12,31,558.0,33.300000000000004,524.7,167.4,2.0,36.0,21.33333333333333,17,24,0,488.7000000000001,321.30000000000007,0.6574585635359117,0.064516129032258,0.6739130434782609,1.453125,49.354838709677416,0.0,healthy,维持现有补货节奏,True,20260903,2.3846153846153846,2.063106942552968,0.8651738791351157,Y,28,28,0,31,0.05535714285714286,0.0,2.0,1.5,0.00040958157726035275,0.9997375057294904,C,CY,115.19999999999999,2.789062500000001,0.0,15.76451612903226,常规监控
缇缇-吧唧（徽章）,缇缇,吧唧（徽章）,18.0,5.4,20,12,12,18,324.0,10.8,313.2,97.2,0.0,0.0,23.444444444444443,26,24,0,313.2,216.0,0.6896551724137931,0.0,0.4090909090909091,0.7677725118483413,130.0,0.0,healthy,维持现有补货节奏,True,20260903,1.3846153846153846,1.3867504905630728,1.0015420209622192,Z,17,17,0,18,0.03529411764705882,0.0,,,0.0002624942705093973,0.9999999999999998,C,CZ,126.6,1.7061611374407584,0.0,17.4,常规监控
