bvid,title,description,owner_mid,owner_name,published_at,view,like,coin,favorite,share,reply,danmaku,source_url,source_type,metric_precision,collected_at,content_type,is_simulated
BV1EBcFznE2H,《明日方舟》EP - 铁花飞,"塞壬唱片-MSR呈献明日方舟 x Mili全新合作EP《铁花飞》，2月9日0点正式上架各大音乐平台

【专辑介绍】
轻云淡月，天地如镜。铁花千缕飞似雨，山河万里踏歌人。

【歌曲列表】
铁花飞",161775300,明日方舟,2026-02-08T10:00:49+00:00,7417921,344548,258028,196687,97297,30925,21598,https://www.bilibili.com/video/BV1EBcFznE2H,official_public_aggregate,exact_api,2026-09-11T22:18:47+00:00,music_ep,False
BV1z9FszpEKz,《明日方舟》干员「赤刃明霄陈」前瞻PV,"这片大地，总有我无法企及的过往。
有难解的分歧，有难消的恩怨。
世上矛盾万般，而我，不过是想从中寻出一个公义而已。",161775300,明日方舟,2026-02-08T03:00:00+00:00,1599781,102250,33785,23680,21337,8726,7993,https://www.bilibili.com/video/BV1z9FszpEKz,official_public_aggregate,exact_api,2026-09-11T22:18:32+00:00,operator_pv,False
BV1hkFkz9EWj,《明日方舟》2026新春前瞻特辑视频,"《明日方舟》2026新春前瞻特辑现已结束，感谢大家的支持。本次新春前瞻特辑视频现已上传。

————————————
更多活动详情内容详见游戏内公告。",161775300,明日方舟,2026-02-06T12:36:56+00:00,988774,49484,12275,8087,4161,7226,13579,https://www.bilibili.com/video/BV1hkFkz9EWj,official_public_aggregate,exact_api,2026-09-11T22:17:59+00:00,other_official,False
BV1VVFrzREk7,《明日方舟》SideStory「辞岁行」活动宣传PV,"《明日方舟》SideStory「辞岁行」活动即将开启

羽集云布，终局已至——

人间何处从容？见雾锁百川障九重。
想霜埋冷子，月寒只影，尘迷万策，日困途穷。
公义悬碑，平生寄磨，赤刃明霄一喟中。
君归去，待千秋授墨，写我行踪。

————————————
更多活动详情内容详见游戏内公告。",161775300,明日方舟,2026-02-06T12:00:00+00:00,2417072,87662,31130,18556,15845,15121,13130,https://www.bilibili.com/video/BV1VVFrzREk7,official_public_aggregate,exact_api,2026-09-11T22:18:02+00:00,event_pv,False
BV1kFFCzGEkW,《明日方舟》SideStory「辞岁行」活动先导PV,"《明日方舟》SideStory「辞岁行」活动先导PV

你可以一眼望穿自太古至终末的所有时间，
可你从来不是谁的命运。
命运本身，何其无力。
翻至最后一页，唯有“缺憾”二字。

———————————— 
详细活动内容敬请关注《明日方舟》游戏内相关公告。",161775300,明日方舟,2026-02-06T11:51:25+00:00,800782,51352,15721,10842,6282,4938,3027,https://www.bilibili.com/video/BV1kFFCzGEkW,official_public_aggregate,exact_api,2026-09-11T22:18:26+00:00,event_pv,False
BV1Ro69B5EJ9,《明日方舟》× 《轻松小熊》「慵懒心意」合作宣传PV,"《明日方舟》× 《轻松小熊》「慵懒心意」合作宣传PV

偷闲半日，舒展心事。
明日方舟携手轻松小熊，邀博士共度慵懒时光。",161775300,明日方舟,2026-01-11T02:57:53+00:00,1058518,80866,13695,8260,21734,8416,2244,https://www.bilibili.com/video/BV1Ro69B5EJ9,official_public_aggregate,exact_api,2026-09-02T18:53:38.474955+08:00,,
BV1JJrwBkE43,《明日方舟》EP - Wanna Know Me? (Too Bad),"1 月 9 日 Wanna Know Me? (Too Bad) 正式上架各音乐平台

【专辑介绍】
心绪驰骋辽远天际，奇想如云朵忽暗忽明。

【歌曲列表】
Wanna Know Me? (Too Bad)
Wanna Know Me? (Too Bad) (Instrumental)",161775300,明日方舟,2026-01-09T03:04:49+00:00,1270232,86807,24375,30775,11154,5715,1716,https://www.bilibili.com/video/BV1JJrwBkE43,official_public_aggregate,exact_api,2026-09-11T22:18:43+00:00,music_ep,False
BV1JcifBWEks,《明日方舟》干员「缇缇」技能展示PV,"《明日方舟》干员「缇缇」技能展示PV

————————————
《明日方舟》SideStory「雅赛努斯复仇记」活动即将开启

更多活动详情内容详见游戏内公告。",161775300,明日方舟,2026-01-06T03:01:24+00:00,1062017,57122,5733,4126,16666,10945,3711,https://www.bilibili.com/video/BV1JcifBWEks,official_public_aggregate,exact_api,2026-09-02T18:57:09.557348+08:00,,
BV1NEi8BJETo,《明日方舟》SideStory「雅赛努斯复仇记」活动宣传pv,"《明日方舟》SideStory「雅赛努斯复仇记」活动即将开启

我们向往着英雄......
但这英雄，又该由谁来定义？

————————————
更多活动详情内容详见游戏内公告。",161775300,明日方舟,2026-01-03T03:00:00+00:00,2111097,90525,17889,9670,33334,13934,9346,https://www.bilibili.com/video/BV1NEi8BJETo,official_public_aggregate,exact_api,2026-09-11T22:17:47+00:00,event_pv,False
BV1UcBLBHEQY,"《明日方舟》EP - Slowly Flow, Hearthlight Glow","12月24日 Slowly Flow, Hearthlight Glow 正式上架各音乐平台

【专辑介绍】
未启封的期待在树下闪耀，笑容缀满糖霜般的星光。
就让时光放慢脚步，让相聚的欢歌悠长回响。

【歌曲列表】
Slowly Flow, Hearthlight Glow
Slowly Flow, Hearthlight Glow (Instrumental)",161775300,明日方舟,2025-12-24T09:00:20+00:00,505798,57677,12250,11390,4612,5242,550,https://www.bilibili.com/video/BV1UcBLBHEQY,official_public_aggregate,exact_api,2026-09-02T18:55:28.454116+08:00,,
BV1hrBKBAEuA,「星语共愿」特别纪念PV,"承载无数心意的今天，繁星与我们一同许下心愿。
愿长风作引，引她走向被祝福照亮的明天。",161775300,明日方舟,2025-12-23T12:25:00+00:00,1875741,265356,185824,75207,33099,32843,57209,https://www.bilibili.com/video/BV1hrBKBAEuA,official_public_aggregate,exact_api,2026-09-11T22:17:56+00:00,other_pv,False
BV1hrBKBAEWz,「特别的一天」纪念录像2025,"小小寿星呀，愿你的理想快快实现，也愿你每天都能绽放如此的笑颜。
阿米娅，生日快乐。",161775300,明日方舟,2025-12-23T12:25:00+00:00,893172,137941,77930,37481,7680,13607,30979,https://www.bilibili.com/video/BV1hrBKBAEWz,official_public_aggregate,exact_api,2026-09-11T22:17:19+00:00,other_official,False
BV1R5qyB3Ec9,《明日方舟》× 上好佳「脆享佳日」合作宣传PV,"《明日方舟》× 上好佳「脆享佳日」合作宣传PV

咔嚓声响，纷趣来访。
明日方舟携手@上好佳官方账号  ，邀博士同享佳日欢趣。

更多活动详情，请关注上好佳自媒体账号。",161775300,明日方舟,2025-12-21T04:00:00+00:00,805058,58157,5741,5851,18367,7182,2408,https://www.bilibili.com/video/BV1R5qyB3Ec9,official_public_aggregate,exact_api,2026-09-02T18:57:09.557348+08:00,,
BV1mS25BMEvj,《明日方舟》EP - Just Another Inch Higher,"12月5日 Just Another Inch Higher 正式上架各音乐平台

【专辑介绍】
离群的孩子鲜少歌唱，她带着浑浊的梦流浪在异乡。
狂想从半空坠落，双手栽下的新叶，却仍向更高处生长。

【歌曲列表】
Just Another Inch Higher
Just Another Inch Higher (Instrumental)",161775300,明日方舟,2025-12-05T02:58:55+00:00,524603,41948,11531,12117,3439,4819,967,https://www.bilibili.com/video/BV1mS25BMEvj,official_public_aggregate,exact_api,2026-09-02T18:55:06.385752+08:00,,
BV1BPSaBCEjF,《明日方舟》干员「娜斯提」技能展示PV,"《明日方舟》干员「娜斯提」技能展示PV

————————————
SideStory「未许之地」限时活动即将开启
更多活动详情内容详见游戏内公告。",161775300,明日方舟,2025-12-03T02:59:00+00:00,1245524,63434,7483,5303,27914,12085,7757,https://www.bilibili.com/video/BV1BPSaBCEjF,official_public_aggregate,exact_api,2026-09-11T22:17:23+00:00,operator_pv,False
BV1TGSAB1EZD,《明日方舟》SideStory「未许之地」活动宣传pv,"《明日方舟》SideStory「未许之地」活动即将开启

“天空从来都是空空荡荡。
“在天空上填满东西的，是我们自己。”

————————————
更多活动详情内容详见游戏内公告。",161775300,明日方舟,2025-11-30T03:00:00+00:00,2304761,99738,21067,12214,38219,14671,11048,https://www.bilibili.com/video/BV1TGSAB1EZD,official_public_aggregate,exact_api,2026-09-11T22:17:25+00:00,event_pv,False
BV19WUnBTEBo,《明日方舟》EP - Secret Escape,"11月22日 Secret Escape 正式上架各音乐平台

【专辑介绍】
一片炉火，几盏烛光；三两好友，七八佳肴。
暮色四合，冬日萧瑟，此间归所为你点亮一隅暖色。

【歌曲列表】
Secret Escape
Secret Escape (Instrumental)",161775300,明日方舟,2025-11-22T03:00:46+00:00,938296,84650,19729,22639,8877,4405,2893,https://www.bilibili.com/video/BV19WUnBTEBo,official_public_aggregate,exact_api,2026-09-11T22:18:41+00:00,music_ep,False
BV1KLkZB2Ezu,《明日方舟》「卫戍协议：盟约」宣传PV,《明日方舟》「卫戍协议：盟约」宣传PV,161775300,明日方舟,2025-11-10T03:03:45+00:00,1608313,72158,11165,7353,18062,29988,4668,https://www.bilibili.com/video/BV1KLkZB2Ezu,official_public_aggregate,exact_api,2026-09-11T22:18:20+00:00,other_pv,False
BV1Mh1aBHEJi,《明日方舟》EP - Stardust on Me,"11月3日 Stardust on Me 正式上架各音乐平台

【专辑介绍】
我们手执不同尺规，沿着各自的轨道测绘万千星河。
纵如微茫星尘，仍欲以孤光将未知照亮。

【歌曲列表】
Stardust on Me
Stardust on Me (Instrumental)",161775300,明日方舟,2025-11-03T02:59:51+00:00,481445,48202,11057,12582,2081,3342,315,https://www.bilibili.com/video/BV1Mh1aBHEJi,official_public_aggregate,exact_api,2026-09-02T18:57:08.768929+08:00,,
BV1jtyRBZETq,《明日方舟》EP - Follow Your Heart,"11 月 2 日 Follow Your Heart 正式上架各音乐平台

【专辑介绍】
她曾以指尖叩问冻土：我们所信仰的来自何处？
而风雪只是吹拂，引她向那古老的山路。

【歌曲列表】
Follow Your Heart
Follow Your Heart (Instrumental)",161775300,明日方舟,2025-11-02T03:00:00+00:00,645262,61709,18903,19471,3358,4593,1746,https://www.bilibili.com/video/BV1jtyRBZETq,official_public_aggregate,exact_api,2026-09-11T22:18:43+00:00,music_ep,False
BV1kP13BEErz,《明日方舟》EP - The Walk,"11月1日 The Walk 正式上架各音乐平台

【专辑介绍】
若天幕渐暗，群山失语，泥泞蔓延于故土，
我当以身为刃，破开浓雾，用新雪照彻明日之途。

【歌曲列表】
The Walk
The Walk (Instrumental)",161775300,明日方舟,2025-11-01T03:00:00+00:00,911087,86488,39434,27686,7799,9895,7014,https://www.bilibili.com/video/BV1kP13BEErz,official_public_aggregate,exact_api,2026-09-11T22:18:43+00:00,music_ep,False
BV1E3yUBLE5c,《明日方舟》限定干员「凛御银灰」前瞻PV,"老哥其实从来都没有变过,他还是那个想要保护所有人的""希瓦艾什家主""。",161775300,明日方舟,2025-10-29T03:00:29+00:00,1560335,85975,26396,16481,15807,15241,15366,https://www.bilibili.com/video/BV1E3yUBLE5c,official_public_aggregate,exact_api,2026-09-02T18:55:00.949741+08:00,,
BV1oHyrBsEZU,《明日方舟》2025「感谢庆典」前瞻特别直播节目（附字幕）,再次感谢大家的支持，关于《明日方舟》2025「感谢庆典」更多活动详情详见游戏内公告。,161775300,明日方舟,2025-10-28T11:00:00+00:00,753036,38714,6431,4398,1457,8655,2645,https://www.bilibili.com/video/BV1oHyrBsEZU,official_public_aggregate,exact_api,2026-09-11T22:18:15+00:00,other_official,False
BV1ZJyrBdEor,《明日方舟》2025「感谢庆典」声优祝福,"'-特别感谢-

（以下排名不分先后）

刘北辰 张雨曦 李嘉祥 何雨薇 克里斯汀小姐
伊藤静 清水理沙 福井裕佳梨 小西克幸 Denis Nekrasov

来自各位老师们为本次《明日方舟》2025「感谢庆典」送上的祝福。
非常感谢老师们的祝福与认可！",161775300,明日方舟,2025-10-28T10:45:10+00:00,342451,30990,4549,4512,1280,2185,1998,https://www.bilibili.com/video/BV1ZJyrBdEor,official_public_aggregate,exact_api,2026-09-02T18:57:43.803277+08:00,,
BV1X2sZzYExt,《明日方舟》特别映像[乌萨斯：至伟之人],这堂课，我们只讲述历史的开始，一位使乌萨斯真正站立于大地的人物。,161775300,明日方舟,2025-10-26T05:00:00+00:00,585011,39617,4995,5442,1936,3009,375,https://www.bilibili.com/video/BV1X2sZzYExt,official_public_aggregate,exact_api,2026-09-11T22:17:21+00:00,animation_brand,False
BV1HtsZz2E19,《明日方舟》特别映像[米诺斯：英雄之乡],接下来我们要讲述的，是一位英雄的故事，也是米诺斯，这个英雄的故乡，建立的历史。,161775300,明日方舟,2025-10-26T04:00:00+00:00,563028,36191,4193,4006,2319,2880,635,https://www.bilibili.com/video/BV1HtsZz2E19,official_public_aggregate,exact_api,2026-09-11T22:17:27+00:00,animation_brand,False
BV1JesZzkEjM,一分（多）钟看泰拉#3,一瓶汽水的时间了解一个泰拉知识，关注我的频道，大地的秘密等你来揭开。,161775300,明日方舟,2025-10-26T03:00:00+00:00,588944,44410,4967,5877,1177,1643,855,https://www.bilibili.com/video/BV1JesZzkEjM,official_public_aggregate,exact_api,2026-09-11T22:17:35+00:00,other_official,False
BV1FbsdzME6E,明日方舟2025感谢庆典印象曲 - When We Were the Most Beautiful by Higuchi Ai,"塞壬唱片-MSR携手@樋口爱HiguchiAi  ，打造明日方舟2025感谢庆典印象曲《When We Were the Most Beautiful》 
作词 樋口爱（Higuchi Ai）
作曲 樋口爱（Higuchi Ai）

我们如风穿行于时间，在夜色与晨曦交替的瞬息驻足。
“此刻”是河川跃动的浮光，而每一粒光点连缀成永恒。
""We live in the moment.""",161775300,明日方舟,2025-10-25T14:00:00+00:00,2097770,190773,132036,97879,26474,11198,1997,https://www.bilibili.com/video/BV1FbsdzME6E,official_public_aggregate,exact_api,2026-09-11T22:18:44+00:00,other_official,False
BV1ZasdzNEDm,《明日方舟》特别映像【前探泰拉:警兆】,"《明日方舟》特别映像【前探泰拉:警兆】

博士！你来得正好，我需要你立刻来看看这些报告。",161775300,明日方舟,2025-10-25T13:30:00+00:00,881706,50008,8787,9417,6141,5127,1747,https://www.bilibili.com/video/BV1ZasdzNEDm,official_public_aggregate,exact_api,2026-09-11T22:17:27+00:00,animation_brand,False
BV1uSsdz9EAz,明日方舟 × 怪物猎人 联动第二期前瞻预告,明日方舟×怪物猎人 联动sidestory第二期筹备中,161775300,明日方舟,2025-10-25T13:10:00+00:00,3337610,122027,15282,10974,55322,25091,16730,https://www.bilibili.com/video/BV1uSsdz9EAz,official_public_aggregate,exact_api,2026-09-11T22:18:07+00:00,other_official,False
BV1T5sWztErE,《明日方舟》× 海底捞「罗德岛番茄派对」合作宣传PV,"酸甜鼎沸，欢趣入味。
明日方舟携手@海底捞火锅  ，邀博士相聚罗德岛番茄派对。

更多活动详情，请关注海底捞自媒体账号。",161775300,明日方舟,2025-10-25T13:05:00+00:00,452705,25611,2862,2992,2876,2162,2884,https://www.bilibili.com/video/BV1T5sWztErE,official_public_aggregate,exact_api,2026-09-02T18:53:08.573872+08:00,,
BV1JQsoz3EtK,《明日方舟》2025「感谢庆典」活动宣传PV,"《明日方舟》2025「感谢庆典」活动宣传PV

于是我们行走在谢拉格的土地上，以我们自己的名字，以谢拉格人的名义。

———————————— 
详细活动内容敬请关注《明日方舟》游戏内相关公告。",161775300,明日方舟,2025-10-25T12:15:00+00:00,3438319,86825,36237,17634,18465,498622,18490,https://www.bilibili.com/video/BV1JQsoz3EtK,official_public_aggregate,exact_api,2026-09-11T22:18:15+00:00,event_pv,False
BV1XWsoz8EVo,《明日方舟》SideStory「雪山降临1101」活动先导PV,"《明日方舟》SideStory「雪山降临1101」活动先导PV

千万个和平而无忧的日夜在此终结
于是人们祈祷，祂再无回声
寻觅心，寻觅出路，寻觅已失去的庇佑
先驱者以钢铁塑造利爪，响应者连声高呼
警示，见证，再次出发，我们仍有明天

———————————— 
详细活动内容敬请关注《明日方舟》游戏内相关公告。",161775300,明日方舟,2025-10-25T12:10:00+00:00,1379786,75681,25436,15747,12046,12994,8189,https://www.bilibili.com/video/BV1XWsoz8EVo,official_public_aggregate,exact_api,2026-09-11T22:18:02+00:00,event_pv,False
