operator_id,operator,english_name,profession,subprofession,rarity,nation_id,group_id,team_id,source_kind,source_url,source_commit,observed_at,is_simulated
char_4027_heyak,霍尔海雅,Ho'olheyak,CASTER,corecaster,TIER_6,columbia,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4133_logos,逻各斯,Logos,CASTER,corecaster,TIER_6,rhodes,elite,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_2015_dusk,夕,Dusk,CASTER,splashcaster,TIER_6,yan,sui,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4141_marcil,玛露西尔,Marcille,CASTER,splashcaster,TIER_6,,,laios,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_472_pasngr,异客,Passenger,CASTER,chain,TIER_6,sargon,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_426_billro,卡涅利安,Carnelian,CASTER,phalanx,TIER_6,leithanien,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4080_lin,林,Lin,CASTER,phalanx,TIER_6,lungmen,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1046_sbell2,圣聆初雪,Pramanix the Prerita,CASTER,phalanx,TIER_6,kjerag,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_377_gdglow,澄闪,Goldenglow,CASTER,funnel,TIER_6,victoria,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1038_whitw2,荒芜拉普兰德,Lappland the Decadenza,CASTER,funnel,TIER_6,siracusa,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4046_ebnhlz,黑键,Ebenholz,CASTER,mystic,TIER_6,leithanien,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4226_veen,维伊,Вий,CASTER,mystic,TIER_6,ursus,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4146_nymph,妮芙,Nymph,CASTER,primcaster,TIER_6,rhodes,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1040_blaze2,烛煌,Blaze the Igniting Spark,CASTER,primcaster,TIER_6,rhodes,elite,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4204_mantra,真言,Mantra,CASTER,primcaster,TIER_6,rhodes,elite,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_450_necras,死芒,Necrass,CASTER,soulcaster,TIER_6,victoria,tara,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_206_gnosis,灵知,Gnosis,SUPPORT,underminer,TIER_6,kjerag,karlan,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_291_aglina,安洁莉娜,Angelina,SUPPORT,slower,TIER_6,siracusa,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_358_lisa,铃兰,Suzuran,SUPPORT,slower,TIER_6,siracusa,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1047_halo2,溯光星源,Astgenne the Lightchaser,SUPPORT,slower,TIER_6,columbia,rhine,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_248_mgllan,麦哲伦,Magallan,SUPPORT,summoner,TIER_6,columbia,rhine,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4195_radian,电弧,Raidian,SUPPORT,summoner,TIER_6,rhodes,elite,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1012_skadi2,浊心斯卡蒂,Skadi the Corrupting Heart,SUPPORT,bard,TIER_6,egir,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4134_cetsyr,魔王,Civilight Eterna,SUPPORT,bard,TIER_6,rhodes,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1031_slent2,淬羽赫默,Silence the Paradigmatic,SUPPORT,blessing,TIER_6,columbia,rhine,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4202_haruka,遥,Haruka,SUPPORT,blessing,TIER_6,higashi,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_2023_ling,令,Ling,SUPPORT,summoner,TIER_6,yan,sui,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4072_ironmn,白铁,Stainless,SUPPORT,craftsman,TIER_6,victoria,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4212_nasti,娜斯提,Nasti,SUPPORT,craftsman,TIER_6,columbia,rhine,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_245_cello,塑心,Virtuosa,SUPPORT,ritualist,TIER_6,laterano,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1042_phatm2,酒神,Tragodia,SUPPORT,ritualist,TIER_6,victoria,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_250_phatom,傀影,Phantom,SPECIAL,executor,TIER_6,victoria,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1028_texas2,缄默德克萨斯,Texas the Omertosa,SPECIAL,executor,TIER_6,lungmen,penguin,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1029_yato2,麒麟R夜刀,Kirin R Yato,SPECIAL,executor,TIER_6,rhodes,,action4,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1502_crosly,弑君者,Crownslayer,SPECIAL,executor,TIER_6,rhodes,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_322_lmlee,老鲤,Lee,SPECIAL,merchant,TIER_6,lungmen,,lee,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1033_swire2,琳琅诗怀雅,Swire the Elegant Wit,SPECIAL,merchant,TIER_6,lungmen,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_400_weedy,温蒂,Weedy,SPECIAL,pusher,TIER_6,rhodes,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_225_haak,阿,Aak,SPECIAL,geek,TIER_6,lungmen,,lee,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1041_angel2,新约能天使,Exusiai the New Covenant,SPECIAL,geek,TIER_6,lungmen,penguin,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_474_glady,歌蕾蒂娅,Gladiia,SPECIAL,hookmaster,TIER_6,egir,abyssal,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_437_mizuki,水月,Mizuki,SPECIAL,stalker,TIER_6,higashi,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4132_ascln,阿斯卡纶,Ascalon,SPECIAL,stalker,TIER_6,rhodes,sweep,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1023_ghost2,归溟幽灵鲨,Specter the Unchained,SPECIAL,dollkeeper,TIER_6,egir,abyssal,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4217_makoto,结城理,Makoto Yuki,SPECIAL,dollkeeper,TIER_6,,,sees,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4048_doroth,多萝西,Dorothy,SPECIAL,traper,TIER_6,columbia,rhine,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4123_ela,艾拉,Ela,SPECIAL,traper,TIER_6,,,rainbow,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_2027_wang,望,Wang,SPECIAL,traper,TIER_6,yan,sui,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1039_thorn2,引星棘刺,Thorns the Lodestar,SPECIAL,alchemist,TIER_6,iberia,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1015_aglna2,予愿安洁莉娜,Angelina the Mellow Wish,SPECIAL,skywalker,TIER_6,rhodes,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_147_shining,闪灵,Shining,MEDIC,physician,TIER_6,,,followers,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_179_cgbird,夜莺,Nightingale,MEDIC,ringhealer,TIER_6,,,followers,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_003_kalts,凯尔希,Kal'tsit,MEDIC,physician,TIER_6,rhodes,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4042_lumen,流明,Lumen,MEDIC,healer,TIER_6,iberia,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1016_agoat2,纯烬艾雅法拉,Eyjafjalla the Hvít Aska,MEDIC,wandermedic,TIER_6,leithanien,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1020_reed2,焰影苇草,Reed The Flame Shadow,MEDIC,incantationmedic,TIER_6,victoria,tara,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4056_titi,缇缇,Titi,MEDIC,incantationmedic,TIER_6,sargon,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4179_monstr,Mon3tr,Mon3tr,MEDIC,chainhealer,TIER_6,rhodes,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1052_kalts2,凯尔希·思衡托,Kal'tsit·Esperanta,MEDIC,watchman,TIER_6,rhodes,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_136_hsguma,星熊,Hoshiguma,TANK,protector,TIER_6,lungmen,lgd,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_202_demkni,塞雷娅,Saria,TANK,guardian,TIER_6,columbia,rhine,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_423_blemsh,瑕光,Blemishine,TANK,guardian,TIER_6,kazimierz,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_2025_shu,黍,Shu,TANK,guardian,TIER_6,yan,sui,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_2014_nian,年,Nian,TANK,protector,TIER_6,yan,sui,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_311_mudrok,泥岩,Mudrock,TANK,unyield,TIER_6,rhodes,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4065_judge,斥罪,Penance,TANK,unyield,TIER_6,siracusa,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_416_zumama,森蚺,Eunectes,TANK,duelist,TIER_6,sargon,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4039_horn,号角,Horn,TANK,fortress,TIER_6,victoria,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1034_jesca2,涤火杰西卡,Jessica the Liberated,TANK,shotprotector,TIER_6,columbia,blacksteel,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4194_rmixer,信仰搅拌机,Sankta Miksaparato,TANK,shotprotector,TIER_6,laterano,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4230_mcnist,机械师,Mechanist,TANK,shotprotector,TIER_6,rhodes,elite,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_2026_yu,余,Yu,TANK,primprotector,TIER_6,yan,sui,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4235_thumpy,珊比,Thumpy,TANK,primprotector,TIER_6,rim,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1044_hsgma2,斩业星熊,Hoshiguma the Breacher,TANK,artsprotector,TIER_6,lungmen,lgd,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_264_f12yin,山,Mountain,WARRIOR,fighter,TIER_6,columbia,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_2024_chyue,重岳,Chongyue,WARRIOR,fighter,TIER_6,yan,sui,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4037_demetr,贝洛内,Bellone,WARRIOR,fighter,TIER_6,siracusa,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_172_svrash,银灰,SilverAsh,WARRIOR,lord,TIER_6,kjerag,karlan,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
